synset	lemma	annotation	goodness label	confidence	language
77000076-a	dua-duanya	DELETE	None	None	None
02215087-a	satu	KEEP	L	None	None
03671473-n	baris	DELETE	O	1	Polish
06339416-n	gelar	KEEP	None	1	Spanish
00122626-a	lalu	KEEP	None	None	None
08716738-n	kamboja	KEEP	None	None	None
01894164-v	meggugah	KEEP	None	1	Finnish
80001530-n	Ulambana	KEEP	None	None	None
01651196-a	di	DELETE	O	1	English
00402535-n	pengisian	KEEP	O	None	None
02276305-a	berbuih	KEEP	O	None	None
01826184-v	ingin	KEEP	O	1	Portuguese
11311173-n	spielberg	KEEP	None	None	None
02620587-v	mewakili	DELETE	O	1	Finnish
01166093-v	dapat	DELETE	O	2	Portuguese, Finnish
00628491-v	pikir	KEEP	None	1	Arabic
02685951-v	luasnya	DELETE	X	1	Finnish
15179888-n	penanggalan	KEEP	O	1	English
02006834-v	sampai di/ke	DELETE	X	1	English
02809692-a	teknologi	KEEP	O	2	Finnish, English
00122844-a	menyertai	KEEP	O	None	None
13659760-n	km/jam	KEEP	None	None	None
01621555-v	cipta	KEEP	Y	1	Finnish
00755745-v	harapkan	KEEP	None	1	Spanish
02202307-a	ketiga	KEEP	O	None	None
08510666-n	muka	KEEP	Y	2	Mandarin Chinese, Finnish
04096066-n	road	KEEP	None	1	Polish
02627934-v	berkehendakkan	DELETE	None	1	English
05217168-n	susuk	DELETE	O	1	Portuguese
00173338-v	menarik diri	DELETE	O	1	Serbo-Croatian
03157348-n	cymbal	KEEP	None	1	Portuguese
00746718-v	menyuruh	KEEP	O	1	Thai
01855764-a	dasar	KEEP	Y	None	None
03378005-n	pujasera	KEEP	None	3	Mandarin Chinese, Finnish, Japanese
02745284-a	ideal	KEEP	O	1	English
02759190-a	tangan	KEEP	O	None	None
07762913-n	durian	KEEP	L	None	None
00007015-r	kira	KEEP	Y	6	Slovene, Japanese, Finnish, Thai, Portuguese, English
02717102-v	membutuhkan	DELETE	O	1	English
02359340-v	dapat	DELETE	O	1	English
01999218-v	mengawali	DELETE	O	1	Arabic
01192312-v	dicelupkan	KEEP	None	1	Finnish
00195024-r	sering	KEEP	O	None	None
07879350-n	sashimi	KEEP	X	None	None
01686956-v	pertunjukan	KEEP	O	1	English
02743547-n	seni	KEEP	O	1	Spanish
00428404-a	jelas	KEEP	O	1	Spanish
01151110-v	berlatih	DELETE	O	1	Finnish
01775164-v	menyukai	KEEP	O	1	Serbo-Croatian
02236624-v	meluwengkan	DELETE	O	1	Finnish
00325328-v	digoreng	KEEP	X	1	Finnish
00243918-n	memasak	KEEP	O	1	Portuguese
02130524-v	menengok	KEEP	O	1	Finnish
05824739-n	bukti	KEEP	Y	3	Greek, Finnish, Japanese
02075857-v	menjadikan	DELETE	O	1	Slovene
02132745-v	menatap	KEEP	O	3	Portuguese, Finnish, English
03365991-n	lantai	KEEP	O	1	Spanish
02551832-v	menyelamatkan	KEEP	O	1	English
14759722-n	kulit	KEEP	O	1	Japanese
01593649-a	norma	DELETE	Y	1	English
14437386-n	reputasi	KEEP	Y	1	Greek
00182435-n	pemilihan umum	KEEP	O	None	None
02259829-v	menawar	KEEP	O	None	None
00029677-n	proses	KEEP	O	1	Greek
00489108-a	rujukan harian	DELETE	X	1	Japanese
02479323-v	makanan	DELETE	O	1	Mandarin Chinese
01982395-v	melebas	DELETE	O	1	Finnish
00522751-v	memapak	DELETE	O	1	English
01714208-v	tampil	KEEP	None	1	Slovene
76100073-x	lembar	KEEP	None	None	None
90000215-n	singapore tourism board	KEEP	None	None	None
02108654-v	menampung	DELETE	O	1	English
04271531-n	toko khusus	KEEP	X	None	None
01151110-v	memasukkan	DELETE	O	1	Finnish
90000219-n	sang buddha	KEEP	None	None	None
01568684-a	dunia	KEEP	O	None	None
03178782-n	pola	KEEP	X	1	English
02209936-v	meluwengkan	DELETE	O	1	Finnish
01588876-v	bermerek	KEEP	None	1	Finnish
07794159-n	udang	KEEP	O	1	English
01211296-a	tinggi	KEEP	O	None	None
13779804-n	populasi	KEEP	O	5	Finnish, Thai, Portuguese, Mandarin Chinese, English
05200670-n	keadaan	KEEP	None	1	English
07738353-n	kulit	KEEP	Y	2	Portuguese, Thai
13844923-n	yang sebelumnya	KEEP	X	1	Finnish
01369078-a	enak	KEEP	O	None	None
04105893-n	ruangan	KEEP	Y	1	Portuguese
02016523-v	melangkah masuk	KEEP	X	1	Finnish
02423183-v	memungkinkan	KEEP	O	1	English
02130300-v	memandangi	KEEP	None	1	Arabic
01083157-a	sepenuh	KEEP	Y	3	Portuguese, English, Japanese
00564695-v	lipat	KEEP	L	None	None
03670849-n	garis lurus	DELETE	X	1	Portuguese
02689299-v	tersebar	KEEP	O	1	Japanese
01982395-v	berpose	KEEP	None	1	Finnish
08593262-n	garis keturunan	DELETE	X	1	Portuguese
05925702-n	kecantikan	KEEP	O	1	English
02488834-v	menikah	KEEP	M	2	Portuguese, English
10599806-n	penyanyi	KEEP	Y	None	None
01156834-v	melalap	DELETE	O	1	English
00018577-r	cukup	KEEP	O	1	Japanese
03417749-n	taman	KEEP	O	1	Mandarin Chinese
03098252-a	semenanjung	KEEP	O	None	None
01995549-v	bergerak	KEEP	O	1	English
07886572-n	membuat	DELETE	O	1	Finnish
01150559-v	menyasar	KEEP	None	1	English
00488187-a	khusus	KEEP	L	None	None
02067719-a	berbeda-beda	KEEP	None	None	None
02324478-v	tambah	KEEP	O	1	Serbo-Croatian
90000024-n	dewa keberuntungan	KEEP	None	None	None
00410247-n	praktik	KEEP	X	2	Portuguese, Finnish
01152746-a	lembut	KEEP	Y	5	Spanish, Polish, Japanese, Thai, English
00486067-r	ke bawah	KEEP	None	1	English
01665638-v	memasak	KEEP	O	1	English
15118011-n	setiap saat	KEEP	X	None	None
04071102-n	suaka	KEEP	Y	2	Finnish, English
01264336-a	lucu	KEEP	O	3	Finnish, English, Japanese
00943837-v	tunjukkan	KEEP	X	1	English
08720481-n	chile	KEEP	None	1	Portuguese
01375831-a	terkemuka	KEEP	O	None	None
02308741-v	memberikan	KEEP	O	1	English
03176763-n	department	KEEP	None	1	Thai
02006834-v	melebas	DELETE	O	1	English
07272084-n	lambang	KEEP	O	1	English
01861205-a	umum	KEEP	Y	1	Portuguese
01410223-v	menumbuk	KEEP	O	1	Thai
02255268-v	berikan	KEEP	None	1	Serbo-Croatian
07473441-n	kejayaan	KEEP	Y	2	Portuguese, Spanish
00724832-v	mengherankan	KEEP	O	3	Portuguese, Finnish, Slovene
00723056-v	memperhatikan	KEEP	None	1	English
08997487-n	singapura	KEEP	X	2	Portuguese, English
05861067-n	total	KEEP	L	1	English
00198147-a	depan	KEEP	O	1	English
00792641-a	berdaulat	KEEP	O	None	None
08568256-n	tata	KEEP	None	1	English
05615028-n	akal	KEEP	None	1	Greek
02207206-v	dibelinya	KEEP	None	1	English
00755745-v	berkehendakkan	DELETE	None	1	Spanish
00104345-r	sekurang	KEEP	None	1	Serbo-Croatian
02958343-n	mobil	KEEP	O	1	Thai
02734488-v	berada	KEEP	O	1	Slovene
06691684-n	pujian	KEEP	O	1	Spanish
00032863-r	sejak	KEEP	None	None	None
00189511-v	menyuapkan	KEEP	Y	1	Japanese
02327200-v	memberikan	KEEP	Y	1	Finnish
02261642-v	dijamu	KEEP	None	1	English
08820121-n	kanada	KEEP	None	None	None
04351550-n	suites	KEEP	None	1	Spanish
13773725-n	sedikit	KEEP	None	1	Finnish
00173338-v	mengeluarkan dari	DELETE	X	1	Serbo-Croatian
00381097-a	kacang	KEEP	None	None	None
02129289-v	lihat	KEEP	Y	1	Arabic
00700451-a	pasti	KEEP	Y	1	Japanese
14563564-n	kekejaman	KEEP	O	1	English
00039941-r	terlihat	KEEP	None	None	None
08310389-n	kumpul	KEEP	O	1	Greek
00689344-v	menganggap	KEEP	Y	1	Arabic
02688623-a	cereal	KEEP	None	1	English
02342899-a	berbintang lima	KEEP	None	None	None
09918248-n	anak	KEEP	Y	1	English
90000325-n	terasie	DELETE	None	None	None
01166351-v	bersantap	KEEP	Y	1	English
80000857-n	kartu	KEEP	None	None	None
02249766-a	sendiri	KEEP	O	None	None
00358021-r	bebas	KEEP	O	1	English
02330336-a	durhaka	KEEP	O	None	None
04161981-n	kursi	KEEP	O	1	English
01179865-v	beri	KEEP	None	1	English
09818022-n	astronot	KEEP	X	7	Slovene, Polish, Japanese, Greek, Finnish, Mandarin Chinese, English
08567877-n	destinasi	KEEP	Y	6	Polish, Finnish, Portuguese, Mandarin Chinese, English, Serbo-Croatian
04362025-n	permukaan	KEEP	O	7	Slovene, Spanish, Greek, Finnish, Thai, Portuguese, English
03546340-n	perumahan	KEEP	Y	1	Portuguese
08544419-n	sudut	KEEP	O	1	Slovene
02568672-v	mempraktikan	DELETE	X	1	English
00394135-a	warna	KEEP	Y	1	English
02446931-a	renyah	KEEP	Y	None	None
01629000-v	beri	KEEP	Y	1	English
08588152-n	dalam negeri	DELETE	O	None	None
09545324-n	roh	KEEP	O	1	English
01825237-v	menginginkan	KEEP	X	3	Slovene, Mandarin Chinese, Thai
80000982-n	313@orchard	KEEP	None	None	None
80000461-n	egg tarts	KEEP	None	None	None
00840517-n	makan	KEEP	None	None	None
02359464-a	luar biasa	KEEP	Y	None	None
08559508-n	sebelah	DELETE	O	1	Spanish
01233027-v	tepuk	KEEP	Y	1	Greek
07498455-n	rasa	KEEP	None	None	None
00103664-r	dan sebagainya	KEEP	X	1	English
02302822-a	pasti	KEEP	O	None	None
01158181-v	memakan	DELETE	O	1	Finnish
01882170-v	berjalan-jalan	KEEP	O	1	English
02439568-n	trotters	KEEP	None	1	Spanish
01532589-v	membersihkan	KEEP	O	1	Spanish
13860793-n	tegap	DELETE	O	2	Portuguese, English
04998530-n	bentuk badan	DELETE	X	1	Portuguese
02395115-a	gurih	KEEP	O	3	Portuguese, Finnish, Spanish
00968730-a	eksotis	KEEP	None	None	None
06739990-n	alasan	KEEP	Y	1	English
01447937-a	ketat	KEEP	O	None	None
00850552-a	halus	KEEP	O	None	None
01621555-v	menghasilkan	KEEP	Y	1	Finnish
00705227-v	bermaksud	KEEP	O	1	Japanese
02209745-v	memasukkan	DELETE	O	1	Finnish
15228378-n	10	KEEP	None	1	Portuguese
09011151-n	belarus	KEEP	None	None	None
03671668-n	tali	DELETE	O	2	Polish, English
00027807-n	bentuk	KEEP	O	1	English
00575365-n	kacang	DELETE	O	1	English
04751305-n	keberagaman	KEEP	None	6	Spanish, Japanese, Finnish, Thai, Portuguese, English
02708420-v	menghabiskan	KEEP	O	1	English
05809878-n	dunia	KEEP	Y	1	English
00920336-v	menemukan	KEEP	O	3	Finnish, English, Serbo-Croatian
00965606-a	sudah biasa	KEEP	X	1	English
01998432-v	mengikuti	KEEP	Y	None	None
01756292-a	sebentar	KEEP	O	None	None
01104026-a	spesial	KEEP	Y	None	None
02676054-v	berkaitan	KEEP	O	1	English
00672785-a	berbahan	KEEP	X	None	None
01653873-v	terbuat	KEEP	None	1	Spanish
07420770-n	kerusakan	KEEP	O	1	Spanish
01904930-v	berjalan kaki	KEEP	Y	2	Mandarin Chinese, English
90000325-n	trassi	DELETE	None	None	None
02594979-v	mengoperasikan	KEEP	O	7	Slovene, Spanish, Greek, Thai, Portuguese, Mandarin Chinese, English
02257767-v	gantikan	KEEP	X	1	English
00220739-a	menakjubkan	KEEP	O	None	None
01863066-a	mempunyai hak istimewa	DELETE	X	None	None
02490877-v	rayakan	KEEP	X	1	Greek
00835032-n	napas	KEEP	O	3	Finnish, English, Japanese
00802946-v	izinkan	KEEP	X	3	Slovene, Finnish, English
00493012-a	kaum	KEEP	O	None	None
14406573-n	kekesalan	KEEP	O	1	Mandarin Chinese
00770437-v	melakukan	DELETE	O	1	English
13713003-n	garis	DELETE	O	1	Japanese
07071942-n	genre	KEEP	None	2	Finnish, Arabic
01982395-v	mencemuk	DELETE	O	1	Finnish
01415480-a	terbatas	KEEP	O	None	None
00950272-a	dalam	KEEP	Y	1	English
01676517-a	mengagumkan	KEEP	O	None	None
00087736-v	terjangkit	KEEP	None	1	English
01593649-a	bersahaja	DELETE	Y	1	English
02670578-v	melayani	KEEP	O	1	Thai
00599992-v	meluwengkan	DELETE	O	1	Arabic
14031108-n	persiapan	KEEP	O	None	None
01069980-n	puasa	KEEP	O	None	None
03044740-a	arab	KEEP	None	1	Portuguese
02434976-v	memasuki	KEEP	O	1	Finnish
90000123-n	parade chingay	KEEP	None	None	None
02077656-v	mengarik	DELETE	O	2	Portuguese, Spanish
02149787-a	berbentuk	KEEP	O	None	None
06685754-n	jaminan	KEEP	O	2	Slovene, Finnish
90000081-n	plum village restaurant	KEEP	None	None	None
07649854-n	daging	KEEP	Y	1	Thai
08567235-n	suasana	KEEP	Y	1	Portuguese
03471974-n	lelaki	DELETE	O	None	None
00916274-v	gertak	KEEP	None	None	None
08613593-n	di luar	DELETE	None	None	None
90000122-n	apabila anda	KEEP	None	None	None
90000198-n	Sri Warisan	KEEP	None	None	None
09483738-n	mahluk	KEEP	None	None	None
13253423-n	selain	KEEP	None	1	Finnish
09178999-n	alasan	KEEP	O	1	Polish
00716370-a	umum	KEEP	O	None	None
01027174-v	makanan	DELETE	O	1	Finnish
02006834-v	terlanda	DELETE	O	1	English
02174115-v	berdentang	KEEP	O	None	None
04054213-n	mrt singapura	DELETE	X	None	None
02560585-v	berbuat	DELETE	O	1	English
01456710-a	bunting	DELETE	O	1	English
07881800-n	minuman	KEEP	Y	2	Polish, Arabic
00071840-r	kira-kira	DELETE	O	1	English
00394813-v	adun	DELETE	Y	1	Finnish
00018043-r	baik	DELETE	Y	1	English
01182709-v	membekali	DELETE	O	1	English
01700414-a	rimbun	KEEP	O	3	Portuguese, Finnish, English
03117835-a	singapura	KEEP	None	None	None
01605327-a	selatan	KEEP	O	None	None
00523513-n	,olah	KEEP	None	2	Finnish, English
01494273-a	musim	KEEP	Y	None	None
08569998-n	lahan	KEEP	None	1	English
00033308-r	tadi	KEEP	O	None	None
00087736-v	terjangkit	DELETE	None	1	English
15168790-n	fajar	KEEP	Y	3	Spanish, Mandarin Chinese, English
03129123-n	kreasi	KEEP	O	None	None
15140744-n	hidup	KEEP	O	1	English
01168468-v	menangsel perut	DELETE	O	1	English
80000472-n	siew mai	KEEP	None	None	None
00347610-v	serbu	KEEP	L	1	English
06802571-n	orang yang mendahului	DELETE	X	2	Spanish, English
13246662-n	tanah	KEEP	O	2	Spanish, English
01824736-v	menyukai	DELETE	O	1	Portuguese
09776807-n	pecinta	KEEP	None	None	None
03430959-n	perlengkapan	KEEP	O	3	Slovene, Finnish, Japanese
03322099-n	pertanian	KEEP	Y	1	Portuguese
00363621-s	keren	KEEP	None	None	None
01777210-v	menghayati	DELETE	O	1	English
01292683-a	gemar	KEEP	O	None	None
04687333-n	pesona	KEEP	Y	1	Finnish
01270486-a	singkat	KEEP	O	None	None
02526509-v	tidak dapat	KEEP	O	2	Finnish, English
00984624-a	renyah	KEEP	O	None	None
02341266-a	unggulan	KEEP	None	None	None
01076145-a	nyaman	KEEP	Y	None	None
01156834-v	menampung	DELETE	O	1	English
08593924-n	asal-usul	DELETE	X	1	Portuguese
06831284-n	b	KEEP	None	None	None
00394813-v	campur	KEEP	Y	1	Finnish
04068976-n	cerminan	KEEP	Y	1	English
15173479-n	kalender	KEEP	O	2	Portuguese, Slovene
00048475-r	sekarang ini	KEEP	X	3	Portuguese, Finnish, English
77000112-n	kenapa	KEEP	None	None	None
15204297-n	tahun	KEEP	O	2	Portuguese, Spanish
01190948-v	nikmati	KEEP	X	None	None
00674607-v	pilih	KEEP	Y	1	Finnish
08613593-n	luar	KEEP	L	None	None
02318464-a	lempengan	KEEP	None	1	Thai
00510629-r	kebetulan	KEEP	O	None	None
00274724-v	merongrong	DELETE	O	1	Finnish
01982395-v	memukul	DELETE	O	1	Finnish
80000638-n	pasar malam	KEEP	None	None	None
08622950-n	suasana	DELETE	O	2	Finnish, English
13412321-n	daftar	KEEP	O	None	None
08641113-n	sekitar	KEEP	O	1	Portuguese
08114861-n	bagian	KEEP	O	2	Polish, Japanese
01409581-a	ganal	DELETE	O	1	Polish
06506757-n	pengingat	KEEP	None	None	None
15155220-n	hari	KEEP	Y	1	Arabic
13165646-n	kayu	KEEP	O	1	English
00167829-a	menarik	KEEP	O	None	None
02056265-a	religius	KEEP	None	None	None
02759443-v	menyala	KEEP	O	1	English
03841417-n	karya	KEEP	Y	2	Portuguese, Spanish
01188725-v	mau	KEEP	O	8	Slovene, Spanish, Greek, Finnish, Portuguese, Mandarin Chinese, English, Serbo-Croatian
00804695-a	aktif	KEEP	Y	None	None
08223802-n	komunitas	KEEP	O	1	Greek
02479323-v	menghantar	DELETE	O	1	Mandarin Chinese
00630380-v	mencerminkan	KEEP	Y	1	English
13744044-n	3	KEEP	None	3	Slovene, Finnish, English
01422556-a	langsung	KEEP	Y	1	English
00755745-v	mengasakan	DELETE	O	1	Spanish
00026192-n	rasa	KEEP	L	1	Finnish
00106182-a	banyak	KEEP	O	None	None
02796995-n	crazy elephant	KEEP	None	1	Japanese
01777210-v	laksana	DELETE	O	1	English
06880249-n	cerminan	KEEP	L	1	English
13923779-n	kesehatan	KEEP	O	1	English
02108654-v	mengambil	DELETE	O	1	English
00734054-v	mengarik	DELETE	O	1	Finnish
00065294-r	dua kali	KEEP	X	None	None
00394813-v	campurkan	DELETE	X	1	Finnish
00950002-a	di luar	DELETE	None	None	None
00345761-v	mulai	KEEP	O	1	English
01777822-a	psikedelik	KEEP	None	None	None
01982395-v	membajau	DELETE	O	1	Finnish
02207206-v	dibeli	KEEP	None	1	English
01188725-v	perlu	KEEP	O	8	Slovene, Spanish, Greek, Finnish, Portuguese, Mandarin Chinese, English, Serbo-Croatian
90000057-n	kuil relik gigi sang	KEEP	None	None	None
00586262-n	tempat kedua	DELETE	X	1	English
07450651-n	pesta	KEEP	O	1	Arabic
13396861-n	harus dibayar	KEEP	X	1	Spanish
02325968-v	belanja	KEEP	None	1	English
02005948-v	tiba	KEEP	O	1	English
02690708-v	berada	KEEP	O	1	Finnish
01050890-a	kasihan	KEEP	O	None	None
02469835-v	bersatu	KEEP	O	2	Finnish, English
07867421-n	fondue	KEEP	M	None	None
01912159-v	melintasi	KEEP	O	1	English
00350104-v	menyambung semula	DELETE	X	4	Greek, Finnish, English, Serbo-Croatian
07797189-n	kakap	KEEP	O	None	None
09003284-n	rusia	KEEP	X	1	Thai
04417809-n	panggung	KEEP	O	2	Portuguese, Polish
13277886-n	perbelanjaan	KEEP	O	1	Japanese
03032252-n	bioskop	KEEP	Y	1	Spanish
02586458-v	mempesona	KEEP	X	None	None
01911526-v	berkeliling	KEEP	O	1	English
00425071-v	datang	KEEP	O	1	Slovene
02408977-a	daerah	KEEP	O	None	None
01921964-v	naik	KEEP	Y	1	Greek
01158181-v	melalap	DELETE	O	1	Finnish
07920222-n	latte	KEEP	X	None	None
09532384-n	bodhisattva	KEEP	None	1	Thai
00744916-a	ditandingi	KEEP	None	1	Polish
07872748-n	minuman anggur	KEEP	X	None	None
00119139-r	walaupun	KEEP	O	1	English
02620587-v	memisalkan	DELETE	O	1	Finnish
02198409-a	300	KEEP	None	None	None
15050011-n	rempah	KEEP	O	2	Slovene, Finnish
02191546-v	rasa	KEEP	Y	1	Serbo-Croatian
07491038-n	kegembiraan	KEEP	O	3	Portuguese, Finnish, Arabic
13983717-n	malam	KEEP	O	4	Slovene, Mandarin Chinese, Finnish, Thai
00047534-r	juga	KEEP	O	1	Portuguese
01645601-v	membuat	KEEP	O	1	English
13384557-n	uang-uangan	KEEP	O	1	English
03307981-n	ekstra	KEEP	O	1	Polish
02459109-a	tenang	KEEP	O	1	Finnish
08898633-n	kairo	KEEP	X	1	Portuguese
77000080-a	itu	KEEP	None	None	None
01512625-v	melempar	KEEP	O	1	Finnish
02355596-v	membentuk watak	DELETE	X	1	English
07565259-n	hidangan	KEEP	O	1	Spanish
04952944-n	kilau	KEEP	O	None	None
00075161-r	balik	KEEP	Y	1	English
80001492-n	cita rasa anggur	KEEP	None	None	None
01974062-v	mengangkat	KEEP	Y	1	Spanish
11252222-n	sir thomas stamford raffles	KEEP	None	None	None
09512835-n	nat	DELETE	None	1	English
09979321-n	kritikus	KEEP	Y	4	Portuguese, Finnish, English, Thai
10471250-n	ulama	KEEP	None	1	Portuguese
80000844-n	cheongsam	KEEP	None	None	None
07747607-n	jeruk	KEEP	O	3	Portuguese, English, Thai
00044797-v	mengenakan pakaian	KEEP	X	1	English
02635189-v	berarti	KEEP	None	1	Mandarin Chinese
90000524-n	mid-autumn	KEEP	None	None	None
15280497-n	kecepatan	KEEP	Y	1	Spanish
02676054-v	berhubungan	DELETE	L	1	English
03670849-n	jalur	DELETE	O	1	Portuguese
00903894-a	penting	KEEP	Y	None	None
01586342-a	baik	KEEP	Y	1	Japanese
07555863-n	makanan	KEEP	O	1	Spanish
01795933-a	kompleks	KEEP	O	None	None
01387319-a	luas	KEEP	O	None	None
06598030-n	bacaan	KEEP	Y	None	None
01729819-a	mantan	KEEP	None	None	None
02140033-v	memamerkan	KEEP	O	1	English
01779165-v	takuti	KEEP	None	1	English
01072262-v	bersaing	KEEP	Y	1	Japanese
02671780-n	asesori	KEEP	X	1	Polish
01999218-v	menghantar	DELETE	O	1	Arabic
00329831-a	sentral	KEEP	Y	1	English
02685390-v	luas	KEEP	Y	1	Finnish
09908025-n	kawan	DELETE	O	1	Spanish
00114431-n	tarikan	KEEP	O	1	English
01919428-a	sepi	KEEP	O	None	None
01188725-v	dibutuhkan	KEEP	None	8	Slovene, Spanish, Greek, Finnish, Portuguese, Mandarin Chinese, English, Serbo-Croatian
00025728-r	dipagelarkan	KEEP	None	None	None
02931417-n	clubbing	KEEP	None	None	None
01065694-a	bebas	KEEP	O	1	Finnish
03800563-n	million	KEEP	None	None	None
00771632-v	ke	DELETE	O	1	Spanish
00676714-v	memilih	KEEP	O	None	None
04131015-n	salon	KEEP	O	1	Portuguese
00047903-r	akhir	KEEP	None	2	Finnish, Japanese
80000369-n	lotus paste	KEEP	None	None	None
01051331-n	penempatan	KEEP	Y	1	English
07566340-n	bahan makanan	KEEP	O	1	Spanish
00343015-a	pasti	KEEP	O	None	None
07151380-n	ekspresi	KEEP	Y	1	Portuguese
00222728-v	memperkuat	KEEP	O	1	Finnish
09019726-n	kazakhstan	KEEP	None	None	None
90000414-n	tandori	KEEP	None	None	None
02006834-v	tiba	DELETE	O	1	English
00004722-r	cuma	KEEP	O	1	English
08322981-n	lembaga	KEEP	O	1	Finnish
02764549-a	minimalis	KEEP	None	None	None
02624263-v	bangun	KEEP	Y	1	Mandarin Chinese
11669335-n	bunga	KEEP	O	None	None
13372403-n	mutiara	KEEP	O	1	Thai
01204294-n	jalur	DELETE	O	1	English
09450163-n	matahari	KEEP	Y	5	Polish, Finnish, Thai, Portuguese, English
07445265-n	maju	KEEP	O	1	Spanish
00031798-r	keburu	KEEP	None	5	Japanese, Finnish, Thai, Portuguese, English
02394183-v	menjalankan	DELETE	O	1	English
07962124-n	umum	KEEP	O	1	English
01418667-v	mengarih	DELETE	O	5	Spanish, Japanese, Finnish, Portuguese, English
02878222-n	kapal dagang	KEEP	O	1	Portuguese
03093427-n	konsulat	KEEP	O	5	Slovene, Finnish, Thai, Portuguese, English
07815839-n	black pepper	KEEP	None	None	None
01384730-a	raksasa	KEEP	O	None	None
00599992-v	mempelajari	KEEP	O	1	Arabic
02006834-v	mencepol	DELETE	O	1	English
02665124-v	menjadi	KEEP	O	1	Finnish
02022556-a	yang berada	KEEP	X	None	None
09385137-n	serutan	KEEP	None	1	Thai
00969333-a	lain	KEEP	O	None	None
15265518-n	awal	KEEP	O	3	Portuguese, Greek, Spanish
01990281-v	terbit	KEEP	O	1	Greek
06939431-n	bahasa jawa	KEEP	None	1	Finnish
08239808-n	kelas	KEEP	O	2	Spanish, English
02966829-a	brazil	KEEP	None	1	Thai
08187033-n	bhaskar	KEEP	None	1	Portuguese
13320168-n	ongkos	KEEP	Y	1	Portuguese
00949619-n	teknologi	KEEP	O	2	Portuguese, Spanish
00604617-a	mudah	KEEP	Y	1	Japanese
02554922-v	mendorong	KEEP	O	1	Mandarin Chinese
08511970-n	dasar	KEEP	O	1	Portuguese
00929839-v	mengimplikasikan	KEEP	O	None	None
00721437-v	menemukan	KEEP	O	1	English
08641113-n	chinatown	KEEP	None	1	Portuguese
00439588-a	pilon	KEEP	Y	1	Portuguese
01807882-v	menawan hati	KEEP	None	1	Japanese
07621776-n	topping	KEEP	None	None	None
07695965-n	sandwich	KEEP	X	None	None
07609840-n	dessert	KEEP	X	6	Slovene, Polish, Japanese, Finnish, Portuguese, English
02333976-a	kecewa	KEEP	O	None	None
02488488-v	melihat	KEEP	O	1	Slovene
02741546-v	terima	DELETE	O	1	Japanese
05175904-n	gelar	KEEP	None	1	Finnish
00609100-v	terlupakan	KEEP	X	1	English
00501990-r	di	DELETE	O	1	English
11155444-n	mao	KEEP	None	None	None
13755053-n	isi	KEEP	O	None	None
02616386-v	adalah	KEEP	Y	1	Finnish
05817145-n	perkenalan	KEEP	O	1	Mandarin Chinese
06879521-n	ditampilkannya	KEEP	None	1	English
07680932-n	buns	KEEP	None	1	Mandarin Chinese
