synset	lemma	annotation
01982395-v	memukul	DELETE
80000638-n	pasar malam	KEEP
08622950-n	suasana	DELETE
13412321-n	daftar	KEEP
08641113-n	sekitar	KEEP
08114861-n	bagian	KEEP
01409581-a	ganal	DELETE
06506757-n	pengingat	KEEP
15155220-n	hari	KEEP
13165646-n	kayu	KEEP
00167829-a	menarik	KEEP
02056265-a	religius	KEEP
02759443-v	menyala	KEEP
03841417-n	karya	KEEP
01188725-v	mau	KEEP
00804695-a	aktif	KEEP
08223802-n	komunitas	KEEP
02479323-v	menghantar	DELETE
00630380-v	mencerminkan	KEEP
13744044-n	3	KEEP
01422556-a	langsung	KEEP
00755745-v	mengasakan	DELETE
00026192-n	rasa	KEEP
00106182-a	banyak	KEEP
02796995-n	crazy elephant	KEEP
01777210-v	laksana	DELETE
06880249-n	cerminan	KEEP
13923779-n	kesehatan	KEEP
02108654-v	mengambil	DELETE
00734054-v	mengarik	DELETE
00065294-r	dua kali	KEEP
00394813-v	campurkan	DELETE
00950002-a	di luar	DELETE
00345761-v	mulai	KEEP
01777822-a	psikedelik	KEEP
01982395-v	membajau	DELETE
02207206-v	dibeli	KEEP
01188725-v	perlu	KEEP
90000057-n	kuil relik gigi sang	KEEP
00586262-n	tempat kedua	DELETE
07450651-n	pesta	KEEP
13396861-n	harus dibayar	KEEP
02325968-v	belanja	KEEP
02005948-v	tiba	KEEP
02690708-v	berada	KEEP
01050890-a	kasihan	KEEP
02469835-v	bersatu	KEEP
07867421-n	fondue	KEEP
01912159-v	melintasi	KEEP
00350104-v	menyambung semula	DELETE
07797189-n	kakap	KEEP
09003284-n	rusia	KEEP
04417809-n	panggung	KEEP
13277886-n	perbelanjaan	KEEP
03032252-n	bioskop	KEEP
02586458-v	mempesona	KEEP
01911526-v	berkeliling	KEEP
00425071-v	datang	KEEP
02408977-a	daerah	KEEP
01921964-v	naik	KEEP
01158181-v	melalap	DELETE
07920222-n	latte	KEEP
09532384-n	bodhisattva	KEEP
00744916-a	ditandingi	KEEP
07872748-n	minuman anggur	KEEP
00119139-r	walaupun	KEEP
02620587-v	memisalkan	DELETE
02198409-a	300	KEEP
15050011-n	rempah	KEEP
02191546-v	rasa	KEEP
07491038-n	kegembiraan	KEEP
13983717-n	malam	KEEP
00047534-r	juga	KEEP
01645601-v	membuat	KEEP
13384557-n	uang-uangan	KEEP
03307981-n	ekstra	KEEP
02459109-a	tenang	KEEP
08898633-n	kairo	KEEP
77000080-a	itu	KEEP
01512625-v	melempar	KEEP
02355596-v	membentuk watak	DELETE
07565259-n	hidangan	KEEP
04952944-n	kilau	KEEP
00075161-r	balik	KEEP
80001492-n	cita rasa anggur	KEEP
01974062-v	mengangkat	KEEP
11252222-n	sir thomas stamford raffles	KEEP
09512835-n	nat	DELETE
09979321-n	kritikus	KEEP
10471250-n	ulama	KEEP
80000844-n	cheongsam	KEEP
07747607-n	jeruk	KEEP
00044797-v	mengenakan pakaian	KEEP
02635189-v	berarti	KEEP
90000524-n	mid-autumn	KEEP
15280497-n	kecepatan	KEEP
02676054-v	berhubungan	DELETE
03670849-n	jalur	DELETE
00903894-a	penting	KEEP
01586342-a	baik	KEEP
07555863-n	makanan	KEEP
01795933-a	kompleks	KEEP
01387319-a	luas	KEEP
06598030-n	bacaan	KEEP
01729819-a	mantan	KEEP
02140033-v	memamerkan	KEEP
01779165-v	takuti	KEEP
01072262-v	bersaing	KEEP
02671780-n	asesori	KEEP
01999218-v	menghantar	DELETE
00329831-a	sentral	KEEP
02685390-v	luas	KEEP
09908025-n	kawan	DELETE
00114431-n	tarikan	KEEP
01919428-a	sepi	KEEP
01188725-v	dibutuhkan	KEEP
00025728-r	dipagelarkan	KEEP
02931417-n	clubbing	KEEP
01065694-a	bebas	KEEP
03800563-n	million	KEEP
00771632-v	ke	DELETE
00676714-v	memilih	KEEP
04131015-n	salon	KEEP
00047903-r	akhir	KEEP
80000369-n	lotus paste	KEEP
01051331-n	penempatan	KEEP
07566340-n	bahan makanan	KEEP
00343015-a	pasti	KEEP
07151380-n	ekspresi	KEEP
00222728-v	memperkuat	KEEP
09019726-n	kazakhstan	KEEP
90000414-n	tandori	KEEP
02006834-v	tiba	DELETE
00004722-r	cuma	KEEP
08322981-n	lembaga	KEEP
02764549-a	minimalis	KEEP
02624263-v	bangun	KEEP
11669335-n	bunga	KEEP
13372403-n	mutiara	KEEP
01204294-n	jalur	DELETE
09450163-n	matahari	KEEP
07445265-n	maju	KEEP
00031798-r	keburu	KEEP
02394183-v	menjalankan	DELETE
07962124-n	umum	KEEP
01418667-v	mengarih	DELETE
02878222-n	kapal dagang	KEEP
03093427-n	konsulat	KEEP
07815839-n	black pepper	KEEP
01384730-a	raksasa	KEEP
00599992-v	mempelajari	KEEP
02006834-v	mencepol	DELETE
02665124-v	menjadi	KEEP
02022556-a	yang berada	KEEP
09385137-n	serutan	KEEP
00969333-a	lain	KEEP
15265518-n	awal	KEEP
01990281-v	terbit	KEEP
06939431-n	bahasa jawa	KEEP
08239808-n	kelas	KEEP
02966829-a	brazil	KEEP
08187033-n	bhaskar	KEEP
13320168-n	ongkos	KEEP
00949619-n	teknologi	KEEP
00604617-a	mudah	KEEP
02554922-v	mendorong	KEEP
08511970-n	dasar	KEEP
00929839-v	mengimplikasikan	KEEP
00721437-v	menemukan	KEEP
08641113-n	chinatown	KEEP
00439588-a	pilon	KEEP
01807882-v	menawan hati	KEEP
07621776-n	topping	KEEP
07695965-n	sandwich	KEEP
07609840-n	dessert	KEEP
02333976-a	kecewa	KEEP
02488488-v	melihat	KEEP
02741546-v	terima	DELETE
05175904-n	gelar	KEEP
00609100-v	terlupakan	KEEP
00501990-r	di	DELETE
11155444-n	mao	KEEP
13755053-n	isi	KEEP
02616386-v	adalah	KEEP
05817145-n	perkenalan	KEEP
06879521-n	ditampilkannya	KEEP
07680932-n	buns	KEEP
00070111-a	kosmetik	KEEP
13970460-n	persahabatan	KEEP
02957066-a	italia	KEEP
13994148-n	kemerdekaan	KEEP
01824244-a	lebih keras	DELETE
01191645-v	asyik	KEEP
00442361-a	jauh	KEEP
05408388-n	adrenalin	KEEP
90000183-n	Ngo Hiang	KEEP
00991900-v	dipromosikan	KEEP
01974062-v	diangkat	KEEP
02202443-a	keempat	KEEP
90000048-n	katong antique house	KEEP
02701210-v	mengawal	DELETE
00515380-a	penuh	KEEP
08964810-n	Malaysia Barat	KEEP
10753061-n	victoria	KEEP
00589904-v	dapat	KEEP
08538426-n	kawasan	KEEP
08964647-n	Malaysia Barat	KEEP
02620587-v	kelihatan	DELETE
07212612-n	pemberitahuan	KEEP
02701210-v	mencengkeram	DELETE
15136147-n	pekan	KEEP
09225943-n	rawa	KEEP
07967382-n	kelompok etnis	KEEP
02071782-a	sama	KEEP
02664769-v	makhluk	DELETE
01730060-a	bersejarah	KEEP
02149787-a	potongan	DELETE
05837271-n	rancangan	KEEP
02526085-v	sampai	DELETE
02660819-v	lengkapi	KEEP
00071840-r	seputar	KEEP
01346003-v	membuka	KEEP
08240169-n	sekelompok	KEEP
03109881-n	pojok	KEEP
02492198-v	menghibur	KEEP
14881303-n	gelas	KEEP
01428578-v	membentuk	DELETE
01401115-v	terkena	KEEP
00106921-r	biasa	KEEP
00134701-a	cocok	KEEP
02038357-v	miring	KEEP
05018785-n	kilau	KEEP
02526085-v	menjangkau	DELETE
80001931-x	gak	KEEP
05955186-n	mainstream	KEEP
02774630-n	bagasi	KEEP
01473346-v	ngaco!	KEEP
01494310-v	letak	KEEP
02269286-n	semua	KEEP
01776468-v	suka	KEEP
00274724-v	terhakis	DELETE
15156311-n	esok	KEEP
03395630-n	fresco	KEEP
07288215-n	kali	KEEP
00612612-v	menandai	KEEP
01555732-a	sebaik	KEEP
90000049-n	kaum peranakan	KEEP
02192756-a	66	KEEP
08724726-n	peking	KEEP
01755627-a	temporer	KEEP
01876261-a	berpandangan maju	KEEP
12709103-n	jeruk	KEEP
14513259-n	lingkup	KEEP
08367683-n	pluralisme	KEEP
03588414-n	barang	KEEP
00524682-v	memikul	DELETE
04007894-n	buatan	KEEP
08565506-n	surga	KEEP
02655135-v	insan	DELETE
00146856-n	pertemuan	KEEP
01764800-v	menenangkan	KEEP
00788474-a	kejam	KEEP
08883179-n	somerset	KEEP
00282858-r	terus	KEEP
01800349-a	menyenangkan	KEEP
01473083-a	kecil	KEEP
00323856-v	tim	KEEP
03069213-n	koleksi	KEEP
00511555-n	keramaian	KEEP
00019757-r	selalu	KEEP
00758333-v	menuntut	DELETE
90000082-n	pulau keppel	KEEP
02620587-v	bentuk	DELETE
00699626-v	bersikeras	KEEP
07556970-n	hidangan	KEEP
07889510-n	bir	KEEP
03908831-n	liontin	KEEP
07719330-n	rebung	KEEP
06799897-n	talian	DELETE
01828736-v	menyukai	KEEP
00309021-a	hati	KEEP
00437449-v	mengkhususkan	KEEP
00220869-v	memperkuat	KEEP
90000146-n	mandarin gallery	KEEP
13879320-n	segitiga	KEEP
02187379-a	11	KEEP
00078760-v	merawat	KEEP
07565083-n	makanan yang disajikan	KEEP
07355491-n	kematian	KEEP
01188725-v	ingin	KEEP
00347610-v	menyerbu	KEEP
00248026-v	menjadi tua	DELETE
07815588-n	merica	KEEP
05755883-n	studi	KEEP
15246353-n	kala	KEEP
01815838-a	kenal	KEEP
00110533-r	kanan	DELETE
05694232-n	andalan	KEEP
07985628-n	pasangan	KEEP
02233154-a	bertepung	KEEP
08497294-n	siglap	KEEP
00890590-v	memastikan	KEEP
03582658-n	inovasi	KEEP
01157517-v	membasmi	DELETE
06696483-n	penghargaan	KEEP
00160086-r	sejak	KEEP
00959524-v	kembali	KEEP
01779165-v	menakuti	KEEP
00958896-n	pertarungan	KEEP
00452512-v	mengisi	KEEP
00036291-r	agak	KEEP
01814711-a	kerajaan	KEEP
02006834-v	terkena	DELETE
02566528-v	melangar	KEEP
80000840-n	post-rock	KEEP
77000139-n	kita	KEEP
01862697-a	hanya	KEEP
01398919-v	memukul-mukulkan	KEEP
02633356-v	terbuat	KEEP
01367431-a	festival	KEEP
02151966-v	temukanlah	KEEP
08588152-n	bahagian dalam	DELETE
02339413-v	diengkapi	KEEP
00555138-n	semarak	KEEP
01026482-n	biasa	DELETE
02773037-n	tas	KEEP
15136453-n	sepanjang hari	KEEP
07765073-n	kurma	KEEP
15118011-n	24	KEEP
08553535-n	serangoon gardens	KEEP
80000635-n	katong	KEEP
00729285-n	belajar	KEEP
90000417-n	nasi	KEEP
00724832-v	menakjubkan	KEEP
00720565-n	peran	KEEP
02686471-v	memimpin	DELETE
06277280-n	tv	KEEP
00323856-v	rebus	KEEP
90000070-n	nabi ibrahim	KEEP
00081486-r	setiap hari	KEEP
00470988-r	terus	KEEP
01326528-v	menyirnakan	DELETE
00489108-a	umum	KEEP
10020890-n	dokter	KEEP
01847845-v	didatangkan	KEEP
01639230-a	purba	KEEP
07679140-n	daging cincang	KEEP
15166462-n	malam hari	KEEP
03024132-a	eurasia	KEEP
00258549-r	mengikut	DELETE
05142863-n	keuntungan	KEEP
11508382-n	salju	KEEP
90000301-n	Hokkian	KEEP
01239862-a	berdiri	KEEP
02446651-a	lembut	KEEP
15205532-n	seabad	KEEP
04203889-n	perbelanjaan	KEEP
02194286-v	merasakan	KEEP
08226978-n	desa kecil	KEEP
01099951-a	tertentu	KEEP
01580467-v	menyelimuti	KEEP
01574077-v	parut	KEEP
07092356-n	rupa bentuk	DELETE
05752296-n	flower	KEEP
80000667-x	maaf	KEEP
80001531-n	Teh susu mutiara	KEEP
00770437-v	membentuk	DELETE
00340239-a	tetap	KEEP
13572324-n	keberagaman	KEEP
00065359-r	berskala besar	KEEP
02649830-v	bermukim	KEEP
08594286-n	barisan pertahanan	DELETE
02931013-n	kereta	KEEP
02054989-v	membentang	KEEP
00320852-n	hal memperkenalkan sso	DELETE
04272054-n	kacamata	KEEP
08507558-n	sumber	KEEP
01712704-v	melaksanakan	KEEP
02919594-a	rumah tangga	KEEP
02736511-n	arena	KEEP
02904803-n	brokat	KEEP
00504281-r	terus	KEEP
01494310-v	pasang	KEEP
01918984-a	hening	KEEP
00819235-a	akhir	KEEP
02478749-a	terbagi	KEEP
13847240-n	kelima	KEEP
05064037-n	rupa bentuk	DELETE
00755745-v	mengajak	DELETE
00596644-v	alami	KEEP
10689564-n	penjahit	KEEP
11444038-n	siang	KEEP
02495922-a	bermanfaat	KEEP
01646941-a	lebih muda	KEEP
01193721-v	mengenyangkan	KEEP
80001130-n	ia	KEEP
00662589-v	memastikan	KEEP
08588294-n	dalam	KEEP
13965274-n	silang	KEEP
01801327-a	menyamankan	KEEP
00174412-n	langkah	KEEP
04108268-n	tali	KEEP
15227846-n	satu jam	KEEP
15203791-n	tahun ini’	KEEP
80000591-n	Universiti Teknologi Nanyang	KEEP
02396098-a	pahit	KEEP
08973064-n	christchurch	KEEP
02686471-v	menemani ke	DELETE
02872776-a	multi	KEEP
90000325-n	belacan	DELETE
13749644-n	50	KEEP
01729431-v	dinyanyikan	KEEP
02587532-v	tahan	DELETE
01156834-v	membutuhkan	DELETE
01568684-a	global	KEEP
00749767-n	berkhianat	KEEP
02563724-v	menjalankan	KEEP
90000023-n	crystal jade culinary concept holdings	KEEP
02333689-v	termuat	DELETE
05074774-n	posisi	KEEP
00539009-a	padat	KEEP
02161432-a	penting	KEEP
08510666-n	sisi	KEEP
80000340-n	orgo	KEEP
80000823-r	saat	KEEP
05751794-n	budaya	KEEP
01738774-v	mengembangkan	KEEP
02210855-v	mendapat	KEEP
13875392-n	iris	KEEP
00721437-v	telusuri	KEEP
05758059-n	pengalaman	KEEP
02140033-v	ditampilkan	KEEP
80002054-n	cincau	KEEP
00799076-v	menarik balik	DELETE
00056087-n	perantauan	KEEP
13860793-n	padatan	KEEP
09195615-n	amerika	KEEP
00004722-r	sekedar	KEEP
02588677-v	berteman	KEEP
13275495-n	pengeluaran	KEEP
06185955-n	ajarannya	KEEP
00596644-v	simaklah	KEEP
02157415-n	perut	KEEP
00774006-a	bercampur-campur	KEEP
00421437-n	penyiksaan	KEEP
80000566-n	Prefektur Gifu	KEEP
12136206-n	rotan	KEEP
09221571-n	sarang burung	KEEP
07247071-n	promosi	KEEP
00799076-v	menarik diri	DELETE
06515827-n	biografi	KEEP
13748890-n	26	KEEP
02213557-a	spontan	KEEP
00875394-v	sarankan	KEEP
02020590-v	menakol	DELETE
08368757-n	ekosistem	KEEP
01882170-v	berjalan-jalanlah	KEEP
08500433-n	ruang antara	DELETE
00705227-v	berencana	KEEP
02102002-v	mengelilingi	KEEP
02037708-a	gagah	KEEP
02203362-v	punya	KEEP
00394562-a	semarak	DELETE
01946439-a	interaktif	KEEP
02647497-v	membetahkan	DELETE
04105893-n	bilik	KEEP
01755816-v	lakukan	KEEP
00283911-v	warna	KEEP
02460502-a	benarkah	KEEP
15296354-n	masa	KEEP
02880322-a	tata bahasa	KEEP
02057337-v	tarik	KEEP
02641957-v	lewatkan	KEEP
02140965-v	melayang	KEEP
00970249-a	sering	KEEP
90000414-n	tandoori	KEEP
05560787-n	kaki	KEEP
03671668-n	garis	DELETE
04674715-n	wajah	KEEP
00339934-v	berlangsung	KEEP
01779165-v	menakutkan	KEEP
05629381-n	neraka	KEEP
09988493-n	dalai lama	KEEP
07652585-n	kepala	KEEP
07323922-n	pendirian	KEEP
02907656-a	olahraga	KEEP
02743214-v	berasal	KEEP
04559994-n	water	KEEP
00752764-v	memesan	KEEP
04928903-n	jurus	KEEP
02345272-a	rendah	KEEP
02331262-a	sukses	KEEP
01837744-a	tepat	KEEP
09972157-n	desainer	KEEP
90000014-n	kepiting pedas	KEEP
02203976-a	ke 15	KEEP
00269989-a	sinar	KEEP
10071332-n	ekspatriat	KEEP
13934596-n	lingkungan	KEEP
07939382-n	sederet	KEEP
00624476-v	meluwengkan	DELETE
00120796-v	menyewakan	DELETE
01943406-a	pantas	KEEP
01882170-v	jalan	KEEP
04317420-n	tusuk	KEEP
02339120-a	kemuka	KEEP
01010862-a	semula	KEEP
08621598-n	sebelah	DELETE
08594286-n	asal-usul	DELETE
08593924-n	garisan	DELETE
04081281-n	restoran	KEEP
13899404-n	onde	KEEP
00300247-r	konon	KEEP
14428160-n	kelas	KEEP
00485711-a	biasanya	KEEP
07966140-n	masyakarat	KEEP
00187120-r	nyaman	KEEP
01551633-a	banyak	KEEP
01638438-a	tua	KEEP
01840238-v	terbang	KEEP
07606278-n	mint	KEEP
09416076-n	bebatuan	KEEP
00238022-n	penyertaan	DELETE
76100088-x	helai	KEEP
04998530-n	badan lebar	DELETE
08497294-n	area	KEEP
00713015-v	ditujukan	KEEP
00823971-a	timur	KEEP
80001638-n	Naypyidaw	KEEP
05814291-n	hal	KEEP
02208537-v	mengarik	DELETE
00770437-v	menyebabkan	DELETE
00488857-a	luar biasa	KEEP
04233124-n	pencakar langit	KEEP
00101051-r	jauh	KEEP
01686956-v	mengambarkan	KEEP
00007015-r	berkisar	KEEP
02193141-a	70	KEEP
00035718-r	cukup	KEEP
90000122-n	Apabila Anda	KEEP
00007015-r	sebagian	KEEP
00317727-a	sliced	KEEP
90000018-n	chingay festival	KEEP
01733189-a	seru	KEEP
90000167-n	thekchen choling	KEEP
00950002-a	ke luar	DELETE
02716165-v	mendampingi	KEEP
00133669-a	enak	KEEP
00024587-r	bukan	KEEP
12212361-n	sayur	KEEP
90000177-n	din tai fung	KEEP
00230033-v	menambah	KEEP
00473572-v	mengasah	KEEP
13721387-n	ton	KEEP
02664769-v	mempunyai ukuran	DELETE
00043003-r	oleh kerana itu	DELETE
05829782-n	nikmat	KEEP
01334398-a	cerdas	KEEP
13863771-n	dawai	DELETE
15156424-n	malam	KEEP
13371760-n	emas	KEEP
02388921-a	rumah tangga	KEEP
02210855-v	mendapati	DELETE
13745086-n	delapan	KEEP
02075857-v	membuatkan	DELETE
00462092-v	larang	KEEP
01712704-v	memperbuat	KEEP
11447319-n	signal	KEEP
90000299-n	Nyonya Baba	KEEP
00684163-a	cabul	KEEP
02423183-v	biarkan	KEEP
05127640-n	kebebasan	KEEP
01570892-a	alami	KEEP
01564144-v	rosakkan	DELETE
01117541-n	penjualan	KEEP
02327200-v	makanan	DELETE
14332085-n	sengatan	KEEP
00056729-r	sama sekali	KEEP
07963711-n	kombinasi	KEEP
14049711-n	kesehatan	KEEP
02046755-v	berputar	KEEP
00579084-a	menonjol	KEEP
01157517-v	mengganyang	DELETE
07309781-n	gerakan	KEEP
08910668-n	persia	KEEP
90000214-n	raffles hotel	KEEP
05984584-n	pengalaman	KEEP
01974062-v	angkat	KEEP
02316868-v	memberi	KEEP
01494310-v	menempatkan	KEEP
80001298-n	Kota Palembang	KEEP
00453308-a	intim	KEEP
02637938-v	mengantri	KEEP
00274724-v	merusaki	DELETE
00684838-v	termasuk	KEEP
05096095-n	super-besar	KEEP
01214265-v	merangkul	DELETE
02755017-v	penolakan	DELETE
02071420-a	mirip	KEEP
08057816-n	jaringan	KEEP
02267989-v	membutuhkan	KEEP
00064787-a	bagus	KEEP
02020590-v	tiba di	DELETE
01593649-a	lazim	DELETE
02620587-v	mengarang-ngarang	DELETE
02186970-a	tujuh	KEEP
04812268-n	elegan	KEEP
00065639-v	mengambil	DELETE
02219486-n	semut	KEEP
01326528-v	menjahanamkan	DELETE
01843689-v	dikunjungi	KEEP
00483146-a	komersial	KEEP
76100087-x	eksemplar	KEEP
80001613-n	kereta api ekspres	KEEP
00074201-r	kembali	KEEP
07786164-n	oyster	KEEP
04203889-n	belanja	KEEP
08337324-n	lembaga	KEEP
13111881-n	bonsai	KEEP
05074774-n	kedudukan	DELETE
02292125-v	mendapatkan	KEEP
06722453-n	pernyataan	KEEP
00327145-v	dikukus	KEEP
09397391-n	kolam	KEEP
02164694-v	mengagumi	KEEP
80001051-n	tangs	KEEP
03065424-n	lingkaran	KEEP
04407435-n	temple	KEEP
07595180-n	caramel	KEEP
00031974-a	aktif	KEEP
00324231-v	dididihkan	KEEP
07863374-n	pasta	KEEP
00024587-r	bukan	DELETE
00485711-a	umum	KEEP
09211266-n	australia	KEEP
13827943-n	bagian depan	KEEP
14705287-n	pasta	KEEP
02693319-v	menghadap	KEEP
05638987-n	seni	KEEP
00290302-v	memperkuat	KEEP
02830645-a	kritikus	KEEP
80000776-v	ticketing	KEEP
04727214-n	aura	KEEP
00745499-v	pesankan	KEEP
02236624-v	membawa	DELETE
01739099-v	dibangun	KEEP
02443849-v	mengoperasikan	KEEP
02327200-v	lengkapi	KEEP
01835496-v	pergilah	KEEP
00973056-v	siarkan	KEEP
01388418-a	berskala	KEEP
07623136-n	adonan kue	KEEP
00071840-r	rata-rata	DELETE
13743269-n	dua	KEEP
07155661-n	dialek	KEEP
00047534-r	turut	KEEP
08622950-n	posisi	KEEP
09770949-n	pembuat keputusan	KEEP
09444783-n	bintang	KEEP
05584265-n	kuku	KEEP
00288880-n	langkah	KEEP
02017416-v	muncul	KEEP
02358034-v	buka	KEEP
00155143-v	membubung	KEEP
02633881-v	ternyata	KEEP
00620752-n	usaha	KEEP
08489497-n	di sini	DELETE
01982395-v	mengarik	DELETE
04528256-n	pinggir	KEEP
02075857-v	makan	DELETE
09403427-n	pelangi	KEEP
02670890-v	berfungsi	KEEP
90000317-n	rojak	KEEP
01580050-a	wajib	KEEP
02491851-v	berpestalah	KEEP
00550771-n	penampilan	KEEP
00075021-v	melelahkan	KEEP
07815588-n	lada/merica	DELETE
08902097-n	assam	KEEP
02267989-v	menjajah	DELETE
10415638-n	seniman	KEEP
00031304-r	tetap	KEEP
00493460-a	tersendiri	KEEP
02040652-a	bundar	KEEP
11838916-n	bugenvil	KEEP
08462066-n	jajaran	KEEP
01176232-v	ajak	KEEP
01820302-v	menikmati	KEEP
00031899-r	sangatlah	KEEP
00026385-v	rileks	KEEP
01835496-v	beranjak	KEEP
02627934-v	meluwengkan	DELETE
01410606-a	kayak	DELETE
01032040-n	upacara	KEEP
00044797-v	didandani	KEEP
11454591-n	banjir	KEEP
01586752-a	debur	KEEP
01380122-v	menyebabkan merebak	DELETE
09004068-n	moscow	KEEP
80001425-n	xiao	KEEP
03117012-a	thailand	KEEP
90000060-n	lau pa sat festival market	KEEP
00325110-n	panjat	KEEP
01801327-a	menyenangkan	KEEP
11465888-n	jerebu	DELETE
00001740-n	tablet	DELETE
00920336-v	mengetahui	KEEP
01912159-v	menyeberangi	KEEP
80000340-n	Orgo	KEEP
01410606-a	bagaikan	DELETE
00005526-v	mengap-mengap	KEEP
14050143-n	energi	KEEP
01815185-v	meredakan	KEEP
00142191-v	mencetak	DELETE
90000167-n	Thekchen Choling	KEEP
11521145-n	taifun	KEEP
02108026-v	mendapatkan	KEEP
09446115-n	selat	KEEP
04655649-n	askes	KEEP
02612762-v	hadiri	KEEP
02346724-v	meminjam”	KEEP
00674607-v	makan	DELETE
02209745-v	makan	DELETE
00166146-a	cantik	KEEP
01881180-v	berjalan	KEEP
02587532-v	mencari jalan keluar	DELETE
00886253-a	bersemangat	KEEP
07847198-n	krim	KEEP
00746718-v	pesan	KEEP
05839024-n	macam	KEEP
03183080-n	peralatan	KEEP
02641463-v	tunggu	KEEP
08308497-n	konferensi	KEEP
04105893-n	ruang	KEEP
00238022-n	debut	KEEP
06750804-n	pernyataan	KEEP
08593924-n	baris	DELETE
07656741-n	iga	KEEP
15213115-n	oktober	KEEP
08277805-n	akademi	KEEP
01151110-v	membawa	DELETE
02267686-a	mana pun	KEEP
90000068-n	mount faber park	KEEP
01914947-v	berlari-lari	KEEP
00394813-v	bertaut	DELETE
01728919-a	lalu	KEEP
01970826-v	turun	KEEP
00291873-v	diterangi	KEEP
04202417-n	converse	KEEP
01645601-v	terjadi	DELETE
00041899-n	menduduki	KEEP
06692572-n	sorakan	KEEP
11456462-n	cerah	KEEP
00184363-a	terdapat	KEEP
09535622-n	dewi	KEEP
01674242-a	biasa	DELETE
00407535-n	aktivitas	KEEP
05790758-n	kesukaan	KEEP
00448314-a	hampir	KEEP
15113229-n	periode	KEEP
13736799-n	setengah	KEEP
08408418-n	bazaar	KEEP
01768086-a	individual	KEEP
02729182-a	renyah	KEEP
01189113-v	harus	KEEP
02700867-v	berisi	KEEP
00183053-a	tersedia	KEEP
02056265-a	agama	KEEP
00240184-n	kilas	KEEP
11141709-n	louis	KEEP
15211189-n	april	KEEP
02077656-v	makan	DELETE
15166191-n	sore	KEEP
01927654-a	ras	KEEP
13765531-n	semangkuk	KEEP
08166552-n	rakyat	KEEP
00604897-a	mudah digunakan	KEEP
07693972-n	biskuit	KEEP
01982395-v	memasukkan	DELETE
77000076-a	keduanya	DELETE
00487525-a	siri	DELETE
00987071-v	lukiskan	KEEP
02208537-v	memasukkan	DELETE
05282746-n	gigi	KEEP
02236124-v	membutuhkan	DELETE
15122231-n	waktu	KEEP
07295507-n	oleh karena itu	KEEP
01728614-a	purba	KEEP
13775093-n	banyak	KEEP
01028748-v	sebut	KEEP
80000821-r	sampai	KEEP
00095280-a	mati	KEEP
15271417-n	selang	KEEP
02449340-v	ditutup	KEEP
05249636-n	bukaan	KEEP
11106943-n	calvin klein	KEEP
00087736-v	meluwengkan	DELETE
00194037-r	dengan teliti	KEEP
04081281-n	kedai makanan	KEEP
00065639-v	mendapatkan	KEEP
02717258-a	editorial	KEEP
06687358-n	dukungan	KEEP
00605516-a	mengikut kebiasaan	DELETE
08065234-n	industri	KEEP
01664172-v	siap	DELETE
00109660-v	berubah	KEEP
00939444-a	misterius	KEEP
00046639-r	sungguh	KEEP
13863771-n	jalur	DELETE
01176232-v	melayani	KEEP
08997487-n	singa	KEEP
05931827-n	kaleidoskop	KEEP
13910384-n	ruangan	DELETE
02613487-v	dipersembahkan	KEEP
00298161-n	wisata	KEEP
01170052-v	meminum	KEEP
09452395-n	redang	KEEP
80002384-a	tandoori	KEEP
10154601-n	kuli	KEEP
00027258-r	apapun	KEEP
00327145-v	mengukus	KEEP
01692969-a	ke luar	DELETE
03757138-n	mrt	KEEP
09614684-n	penjaga	KEEP
90000041-n	hakka yong tau foo	KEEP
90000072-n	newton food centre	KEEP
02058794-a	berbahaya	KEEP
02626604-v	menjadi	KEEP
08430568-n	rangka	DELETE
04460130-n	menara	KEEP
02108654-v	menyambut	DELETE
09044862-n	amerika serikat	KEEP
00024073-r	tidak	KEEP
00893955-n	training	KEEP
00756076-v	mengklaim	DELETE
05839024-n	ragam	KEEP
13353280-n	kemewahan	KEEP
