synset	lemma	annotation	goodness label
00032863-r	sejak	KEEP	None
00189511-v	menyuapkan	KEEP	Y
02327200-v	memberikan	KEEP	Y
02261642-v	dijamu	KEEP	None
08820121-n	kanada	KEEP	None
04351550-n	suites	KEEP	None
13773725-n	sedikit	KEEP	None
00173338-v	mengeluarkan dari	DELETE	X
00381097-a	kacang	KEEP	None
02129289-v	lihat	KEEP	Y
00700451-a	pasti	KEEP	Y
14563564-n	kekejaman	KEEP	O
00039941-r	terlihat	KEEP	None
08310389-n	kumpul	KEEP	O
00689344-v	menganggap	KEEP	Y
02688623-a	cereal	KEEP	None
02342899-a	berbintang lima	KEEP	None
09918248-n	anak	KEEP	Y
90000325-n	terasie	DELETE	None
01166351-v	bersantap	KEEP	Y
80000857-n	kartu	KEEP	None
02249766-a	sendiri	KEEP	O
00358021-r	bebas	KEEP	O
02330336-a	durhaka	KEEP	O
04161981-n	kursi	KEEP	O
01179865-v	beri	KEEP	None
09818022-n	astronot	KEEP	X
08567877-n	destinasi	KEEP	Y
04362025-n	permukaan	KEEP	O
03546340-n	perumahan	KEEP	Y
08544419-n	sudut	KEEP	O
02568672-v	mempraktikan	DELETE	X
00394135-a	warna	KEEP	Y
02446931-a	renyah	KEEP	Y
01629000-v	beri	KEEP	Y
08588152-n	dalam negeri	DELETE	O
09545324-n	roh	KEEP	O
01825237-v	menginginkan	KEEP	X
80000982-n	313@orchard	KEEP	None
80000461-n	egg tarts	KEEP	None
00840517-n	makan	KEEP	None
02359464-a	luar biasa	KEEP	Y
08559508-n	sebelah	DELETE	O
01233027-v	tepuk	KEEP	Y
07498455-n	rasa	KEEP	None
00103664-r	dan sebagainya	KEEP	X
02302822-a	pasti	KEEP	O
01158181-v	memakan	DELETE	O
01882170-v	berjalan-jalan	KEEP	O
02439568-n	trotters	KEEP	None
01532589-v	membersihkan	KEEP	O
13860793-n	tegap	DELETE	O
04998530-n	bentuk badan	DELETE	X
02395115-a	gurih	KEEP	O
00968730-a	eksotis	KEEP	None
06739990-n	alasan	KEEP	Y
01447937-a	ketat	KEEP	O
00850552-a	halus	KEEP	O
01621555-v	menghasilkan	KEEP	Y
00705227-v	bermaksud	KEEP	O
02209745-v	memasukkan	DELETE	O
15228378-n	10	KEEP	None
09011151-n	belarus	KEEP	None
03671668-n	tali	DELETE	O
00027807-n	bentuk	KEEP	O
00575365-n	kacang	DELETE	O
04751305-n	keberagaman	KEEP	None
02708420-v	menghabiskan	KEEP	O
05809878-n	dunia	KEEP	Y
00920336-v	menemukan	KEEP	O
00965606-a	sudah biasa	KEEP	X
01998432-v	mengikuti	KEEP	Y
01756292-a	sebentar	KEEP	O
01104026-a	spesial	KEEP	Y
02676054-v	berkaitan	KEEP	O
00672785-a	berbahan	KEEP	X
01653873-v	terbuat	KEEP	None
07420770-n	kerusakan	KEEP	O
01904930-v	berjalan kaki	KEEP	Y
90000325-n	trassi	DELETE	None
02594979-v	mengoperasikan	KEEP	O
02257767-v	gantikan	KEEP	X
00220739-a	menakjubkan	KEEP	O
01863066-a	mempunyai hak istimewa	DELETE	X
02490877-v	rayakan	KEEP	X
00835032-n	napas	KEEP	O
00802946-v	izinkan	KEEP	X
00493012-a	kaum	KEEP	O
14406573-n	kekesalan	KEEP	O
00770437-v	melakukan	DELETE	O
13713003-n	garis	DELETE	O
07071942-n	genre	KEEP	None
01982395-v	mencemuk	DELETE	O
01415480-a	terbatas	KEEP	O
00950272-a	dalam	KEEP	Y
01676517-a	mengagumkan	KEEP	O
00087736-v	terjangkit	KEEP	None
01593649-a	bersahaja	DELETE	Y
02670578-v	melayani	KEEP	O
00599992-v	meluwengkan	DELETE	O
14031108-n	persiapan	KEEP	O
01069980-n	puasa	KEEP	O
03044740-a	arab	KEEP	None
02434976-v	memasuki	KEEP	O
90000123-n	parade chingay	KEEP	None
02077656-v	mengarik	DELETE	O
02149787-a	berbentuk	KEEP	O
06685754-n	jaminan	KEEP	O
90000081-n	plum village restaurant	KEEP	None
07649854-n	daging	KEEP	Y
08567235-n	suasana	KEEP	Y
03471974-n	lelaki	DELETE	O
00916274-v	gertak	KEEP	None
08613593-n	di luar	DELETE	None
90000122-n	apabila anda	KEEP	None
90000198-n	Sri Warisan	KEEP	None
09483738-n	mahluk	KEEP	None
13253423-n	selain	KEEP	None
09178999-n	alasan	KEEP	O
00716370-a	umum	KEEP	O
01027174-v	makanan	DELETE	O
02006834-v	terlanda	DELETE	O
02174115-v	berdentang	KEEP	O
04054213-n	mrt singapura	DELETE	X
02560585-v	berbuat	DELETE	O
01456710-a	bunting	DELETE	O
07881800-n	minuman	KEEP	Y
00071840-r	kira-kira	DELETE	O
00394813-v	adun	DELETE	Y
00018043-r	baik	DELETE	Y
01182709-v	membekali	DELETE	O
01700414-a	rimbun	KEEP	O
03117835-a	singapura	KEEP	None
01605327-a	selatan	KEEP	O
00523513-n	,olah	KEEP	None
01494273-a	musim	KEEP	Y
08569998-n	lahan	KEEP	None
00033308-r	tadi	KEEP	O
00087736-v	terjangkit	DELETE	None
15168790-n	fajar	KEEP	Y
03129123-n	kreasi	KEEP	O
15140744-n	hidup	KEEP	O
01168468-v	menangsel perut	DELETE	O
80000472-n	siew mai	KEEP	None
00347610-v	serbu	KEEP	L
06802571-n	orang yang mendahului	DELETE	X
13246662-n	tanah	KEEP	O
01824736-v	menyukai	DELETE	O
09776807-n	pecinta	KEEP	None
03430959-n	perlengkapan	KEEP	O
03322099-n	pertanian	KEEP	Y
00363621-s	keren	KEEP	None
01777210-v	menghayati	DELETE	O
01292683-a	gemar	KEEP	O
04687333-n	pesona	KEEP	Y
01270486-a	singkat	KEEP	O
02526509-v	tidak dapat	KEEP	O
00984624-a	renyah	KEEP	O
02341266-a	unggulan	KEEP	None
01076145-a	nyaman	KEEP	Y
01156834-v	menampung	DELETE	O
08593924-n	asal-usul	DELETE	X
06831284-n	b	KEEP	None
00394813-v	campur	KEEP	Y
04068976-n	cerminan	KEEP	Y
15173479-n	kalender	KEEP	O
00048475-r	sekarang ini	KEEP	X
77000112-n	kenapa	KEEP	None
15204297-n	tahun	KEEP	O
01190948-v	nikmati	KEEP	X
00674607-v	pilih	KEEP	Y
08613593-n	luar	KEEP	L
02318464-a	lempengan	KEEP	None
00510629-r	kebetulan	KEEP	O
00274724-v	merongrong	DELETE	O
01982395-v	memukul	DELETE	O
80000638-n	pasar malam	KEEP	None
08622950-n	suasana	DELETE	O
13412321-n	daftar	KEEP	O
08641113-n	sekitar	KEEP	O
08114861-n	bagian	KEEP	O
01409581-a	ganal	DELETE	O
06506757-n	pengingat	KEEP	None
15155220-n	hari	KEEP	Y
13165646-n	kayu	KEEP	O
00167829-a	menarik	KEEP	O
02056265-a	religius	KEEP	None
02759443-v	menyala	KEEP	O
03841417-n	karya	KEEP	Y
01188725-v	mau	KEEP	O
00804695-a	aktif	KEEP	Y
08223802-n	komunitas	KEEP	O
02479323-v	menghantar	DELETE	O
00630380-v	mencerminkan	KEEP	Y
13744044-n	3	KEEP	None
01422556-a	langsung	KEEP	Y
00755745-v	mengasakan	DELETE	O
00026192-n	rasa	KEEP	L
00106182-a	banyak	KEEP	O
02796995-n	crazy elephant	KEEP	None
01777210-v	laksana	DELETE	O
06880249-n	cerminan	KEEP	L
13923779-n	kesehatan	KEEP	O
02108654-v	mengambil	DELETE	O
00734054-v	mengarik	DELETE	O
00065294-r	dua kali	KEEP	X
00394813-v	campurkan	DELETE	X
00950002-a	di luar	DELETE	None
00345761-v	mulai	KEEP	O
01777822-a	psikedelik	KEEP	None
01982395-v	membajau	DELETE	O
02207206-v	dibeli	KEEP	None
01188725-v	perlu	KEEP	O
90000057-n	kuil relik gigi sang	KEEP	None
00586262-n	tempat kedua	DELETE	X
07450651-n	pesta	KEEP	O
13396861-n	harus dibayar	KEEP	X
02325968-v	belanja	KEEP	None
02005948-v	tiba	KEEP	O
02690708-v	berada	KEEP	O
01050890-a	kasihan	KEEP	O
02469835-v	bersatu	KEEP	O
07867421-n	fondue	KEEP	M
01912159-v	melintasi	KEEP	O
00350104-v	menyambung semula	DELETE	X
07797189-n	kakap	KEEP	O
09003284-n	rusia	KEEP	X
04417809-n	panggung	KEEP	O
13277886-n	perbelanjaan	KEEP	O
03032252-n	bioskop	KEEP	Y
02586458-v	mempesona	KEEP	X
01911526-v	berkeliling	KEEP	O
00425071-v	datang	KEEP	O
02408977-a	daerah	KEEP	O
01921964-v	naik	KEEP	Y
01158181-v	melalap	DELETE	O
07920222-n	latte	KEEP	X
09532384-n	bodhisattva	KEEP	None
00744916-a	ditandingi	KEEP	None
07872748-n	minuman anggur	KEEP	X
00119139-r	walaupun	KEEP	O
02620587-v	memisalkan	DELETE	O
02198409-a	300	KEEP	None
15050011-n	rempah	KEEP	O
02191546-v	rasa	KEEP	Y
07491038-n	kegembiraan	KEEP	O
13983717-n	malam	KEEP	O
00047534-r	juga	KEEP	O
01645601-v	membuat	KEEP	O
13384557-n	uang-uangan	KEEP	O
03307981-n	ekstra	KEEP	O
02459109-a	tenang	KEEP	O
08898633-n	kairo	KEEP	X
77000080-a	itu	KEEP	None
01512625-v	melempar	KEEP	O
02355596-v	membentuk watak	DELETE	X
07565259-n	hidangan	KEEP	O
04952944-n	kilau	KEEP	O
00075161-r	balik	KEEP	Y
80001492-n	cita rasa anggur	KEEP	None
01974062-v	mengangkat	KEEP	Y
11252222-n	sir thomas stamford raffles	KEEP	None
09512835-n	nat	DELETE	None
09979321-n	kritikus	KEEP	Y
10471250-n	ulama	KEEP	None
80000844-n	cheongsam	KEEP	None
07747607-n	jeruk	KEEP	O
00044797-v	mengenakan pakaian	KEEP	X
02635189-v	berarti	KEEP	None
90000524-n	mid-autumn	KEEP	None
15280497-n	kecepatan	KEEP	Y
02676054-v	berhubungan	DELETE	L
03670849-n	jalur	DELETE	O
00903894-a	penting	KEEP	Y
01586342-a	baik	KEEP	Y
07555863-n	makanan	KEEP	O
01795933-a	kompleks	KEEP	O
01387319-a	luas	KEEP	O
06598030-n	bacaan	KEEP	Y
01729819-a	mantan	KEEP	None
02140033-v	memamerkan	KEEP	O
01779165-v	takuti	KEEP	None
01072262-v	bersaing	KEEP	Y
02671780-n	asesori	KEEP	X
01999218-v	menghantar	DELETE	O
00329831-a	sentral	KEEP	Y
02685390-v	luas	KEEP	Y
09908025-n	kawan	DELETE	O
00114431-n	tarikan	KEEP	O
01919428-a	sepi	KEEP	O
01188725-v	dibutuhkan	KEEP	None
00025728-r	dipagelarkan	KEEP	None
02931417-n	clubbing	KEEP	None
01065694-a	bebas	KEEP	O
03800563-n	million	KEEP	None
00771632-v	ke	DELETE	O
00676714-v	memilih	KEEP	O
04131015-n	salon	KEEP	O
00047903-r	akhir	KEEP	None
80000369-n	lotus paste	KEEP	None
01051331-n	penempatan	KEEP	Y
07566340-n	bahan makanan	KEEP	O
00343015-a	pasti	KEEP	O
07151380-n	ekspresi	KEEP	Y
00222728-v	memperkuat	KEEP	O
09019726-n	kazakhstan	KEEP	None
90000414-n	tandori	KEEP	None
02006834-v	tiba	DELETE	O
00004722-r	cuma	KEEP	O
08322981-n	lembaga	KEEP	O
02764549-a	minimalis	KEEP	None
02624263-v	bangun	KEEP	Y
11669335-n	bunga	KEEP	O
13372403-n	mutiara	KEEP	O
01204294-n	jalur	DELETE	O
09450163-n	matahari	KEEP	Y
07445265-n	maju	KEEP	O
00031798-r	keburu	KEEP	None
02394183-v	menjalankan	DELETE	O
07962124-n	umum	KEEP	O
01418667-v	mengarih	DELETE	O
02878222-n	kapal dagang	KEEP	O
03093427-n	konsulat	KEEP	O
07815839-n	black pepper	KEEP	None
01384730-a	raksasa	KEEP	O
00599992-v	mempelajari	KEEP	O
02006834-v	mencepol	DELETE	O
02665124-v	menjadi	KEEP	O
02022556-a	yang berada	KEEP	X
09385137-n	serutan	KEEP	None
00969333-a	lain	KEEP	O
15265518-n	awal	KEEP	O
01990281-v	terbit	KEEP	O
06939431-n	bahasa jawa	KEEP	None
08239808-n	kelas	KEEP	O
02966829-a	brazil	KEEP	None
08187033-n	bhaskar	KEEP	None
13320168-n	ongkos	KEEP	Y
00949619-n	teknologi	KEEP	O
00604617-a	mudah	KEEP	Y
02554922-v	mendorong	KEEP	O
08511970-n	dasar	KEEP	O
00929839-v	mengimplikasikan	KEEP	O
00721437-v	menemukan	KEEP	O
08641113-n	chinatown	KEEP	None
00439588-a	pilon	KEEP	Y
01807882-v	menawan hati	KEEP	None
07621776-n	topping	KEEP	None
07695965-n	sandwich	KEEP	X
07609840-n	dessert	KEEP	X
02333976-a	kecewa	KEEP	O
02488488-v	melihat	KEEP	O
02741546-v	terima	DELETE	O
05175904-n	gelar	KEEP	None
00609100-v	terlupakan	KEEP	X
00501990-r	di	DELETE	O
11155444-n	mao	KEEP	None
13755053-n	isi	KEEP	O
02616386-v	adalah	KEEP	Y
05817145-n	perkenalan	KEEP	O
06879521-n	ditampilkannya	KEEP	None
07680932-n	buns	KEEP	None
00070111-a	kosmetik	KEEP	O
13970460-n	persahabatan	KEEP	O
02957066-a	italia	KEEP	X
13994148-n	kemerdekaan	KEEP	O
01824244-a	lebih keras	DELETE	X
01191645-v	asyik	KEEP	Y
00442361-a	jauh	KEEP	Y
05408388-n	adrenalin	KEEP	O
90000183-n	Ngo Hiang	KEEP	None
00991900-v	dipromosikan	KEEP	None
01974062-v	diangkat	KEEP	X
02202443-a	keempat	KEEP	L
90000048-n	katong antique house	KEEP	None
02701210-v	mengawal	DELETE	O
00515380-a	penuh	KEEP	O
08964810-n	Malaysia Barat	KEEP	None
10753061-n	victoria	KEEP	None
00589904-v	dapat	KEEP	L
08538426-n	kawasan	KEEP	O
08964647-n	Malaysia Barat	KEEP	None
02620587-v	kelihatan	DELETE	O
07212612-n	pemberitahuan	KEEP	Y
02701210-v	mencengkeram	DELETE	O
15136147-n	pekan	KEEP	None
09225943-n	rawa	KEEP	O
07967382-n	kelompok etnis	KEEP	X
02071782-a	sama	KEEP	O
02664769-v	makhluk	DELETE	O
01730060-a	bersejarah	KEEP	M
02149787-a	potongan	DELETE	O
05837271-n	rancangan	KEEP	Y
02526085-v	sampai	DELETE	O
02660819-v	lengkapi	KEEP	None
00071840-r	seputar	KEEP	O
01346003-v	membuka	KEEP	Y
08240169-n	sekelompok	KEEP	X
03109881-n	pojok	KEEP	None
02492198-v	menghibur	KEEP	O
14881303-n	gelas	KEEP	Y
01428578-v	membentuk	DELETE	O
01401115-v	terkena	KEEP	O
00106921-r	biasa	KEEP	None
00134701-a	cocok	KEEP	O
02038357-v	miring	KEEP	Y
05018785-n	kilau	KEEP	O
02526085-v	menjangkau	DELETE	O
80001931-x	gak	KEEP	None
05955186-n	mainstream	KEEP	None
02774630-n	bagasi	KEEP	O
01473346-v	ngaco!	KEEP	None
01494310-v	letak	KEEP	Y
02269286-n	semua	KEEP	None
01776468-v	suka	KEEP	O
00274724-v	terhakis	DELETE	None
15156311-n	esok	KEEP	O
03395630-n	fresco	KEEP	None
07288215-n	kali	KEEP	L
00612612-v	menandai	KEEP	None
01555732-a	sebaik	KEEP	None
90000049-n	kaum peranakan	KEEP	None
02192756-a	66	KEEP	None
08724726-n	peking	KEEP	None
01755627-a	temporer	KEEP	O
01876261-a	berpandangan maju	KEEP	None
12709103-n	jeruk	KEEP	None
14513259-n	lingkup	KEEP	O
08367683-n	pluralisme	KEEP	None
03588414-n	barang	KEEP	O
00524682-v	memikul	DELETE	O
04007894-n	buatan	KEEP	None
08565506-n	surga	KEEP	O
02655135-v	insan	DELETE	O
00146856-n	pertemuan	KEEP	O
01764800-v	menenangkan	KEEP	Y
00788474-a	kejam	KEEP	O
08883179-n	somerset	KEEP	X
00282858-r	terus	KEEP	O
01800349-a	menyenangkan	KEEP	Y
01473083-a	kecil	KEEP	O
00323856-v	tim	KEEP	None
03069213-n	koleksi	KEEP	None
00511555-n	keramaian	KEEP	O
00019757-r	selalu	KEEP	Y
00758333-v	menuntut	DELETE	O
90000082-n	pulau keppel	KEEP	None
02620587-v	bentuk	DELETE	O
00699626-v	bersikeras	KEEP	None
07556970-n	hidangan	KEEP	O
07889510-n	bir	KEEP	O
03908831-n	liontin	KEEP	None
07719330-n	rebung	KEEP	O
06799897-n	talian	DELETE	None
01828736-v	menyukai	KEEP	O
00309021-a	hati	KEEP	None
00437449-v	mengkhususkan	KEEP	O
00220869-v	memperkuat	KEEP	O
90000146-n	mandarin gallery	KEEP	None
13879320-n	segitiga	KEEP	O
02187379-a	11	KEEP	None
00078760-v	merawat	KEEP	Y
07565083-n	makanan yang disajikan	KEEP	X
07355491-n	kematian	KEEP	Y
01188725-v	ingin	KEEP	O
00347610-v	menyerbu	KEEP	L
00248026-v	menjadi tua	DELETE	X
07815588-n	merica	KEEP	None
05755883-n	studi	KEEP	L
15246353-n	kala	KEEP	O
01815838-a	kenal	KEEP	None
00110533-r	kanan	DELETE	O
05694232-n	andalan	KEEP	None
07985628-n	pasangan	KEEP	Y
02233154-a	bertepung	KEEP	O
08497294-n	siglap	KEEP	None
00890590-v	memastikan	KEEP	Y
03582658-n	inovasi	KEEP	Y
01157517-v	membasmi	DELETE	O
06696483-n	penghargaan	KEEP	O
00160086-r	sejak	KEEP	O
00959524-v	kembali	KEEP	O
01779165-v	menakuti	KEEP	O
00958896-n	pertarungan	KEEP	O
00452512-v	mengisi	KEEP	Y
00036291-r	agak	KEEP	O
01814711-a	kerajaan	KEEP	O
02006834-v	terkena	DELETE	O
02566528-v	melangar	KEEP	X
80000840-n	post-rock	KEEP	None
77000139-n	kita	KEEP	None
01862697-a	hanya	KEEP	O
01398919-v	memukul-mukulkan	KEEP	None
02633356-v	terbuat	KEEP	None
01367431-a	festival	KEEP	None
02151966-v	temukanlah	KEEP	None
08588152-n	bahagian dalam	DELETE	X
02339413-v	diengkapi	KEEP	None
00555138-n	semarak	KEEP	None
01026482-n	biasa	DELETE	O
02773037-n	tas	KEEP	O
15136453-n	sepanjang hari	KEEP	X
07765073-n	kurma	KEEP	O
15118011-n	24	KEEP	None
08553535-n	serangoon gardens	KEEP	None
80000635-n	katong	KEEP	None
00729285-n	belajar	KEEP	O
90000417-n	nasi	KEEP	None
00724832-v	menakjubkan	KEEP	O
00720565-n	peran	KEEP	None
02686471-v	memimpin	DELETE	O
06277280-n	tv	KEEP	None
00323856-v	rebus	KEEP	None
90000070-n	nabi ibrahim	KEEP	None
00081486-r	setiap hari	KEEP	X
00470988-r	terus	KEEP	O
01326528-v	menyirnakan	DELETE	O
00489108-a	umum	KEEP	O
10020890-n	dokter	KEEP	O
01847845-v	didatangkan	KEEP	None
01639230-a	purba	KEEP	O
07679140-n	daging cincang	KEEP	X
15166462-n	malam hari	KEEP	None
03024132-a	eurasia	KEEP	None
00258549-r	mengikut	DELETE	O
05142863-n	keuntungan	KEEP	Y
11508382-n	salju	KEEP	O
90000301-n	Hokkian	KEEP	None
01239862-a	berdiri	KEEP	O
02446651-a	lembut	KEEP	Y
15205532-n	seabad	KEEP	None
04203889-n	perbelanjaan	KEEP	Y
02194286-v	merasakan	KEEP	O
08226978-n	desa kecil	KEEP	X
01099951-a	tertentu	KEEP	O
01580467-v	menyelimuti	KEEP	O
01574077-v	parut	KEEP	L
07092356-n	rupa bentuk	DELETE	None
05752296-n	flower	KEEP	None
80000667-x	maaf	KEEP	None
80001531-n	Teh susu mutiara	KEEP	None
00770437-v	membentuk	DELETE	O
00340239-a	tetap	KEEP	O
13572324-n	keberagaman	KEEP	X
00065359-r	berskala besar	KEEP	None
02649830-v	bermukim	KEEP	O
08594286-n	barisan pertahanan	DELETE	X
02931013-n	kereta	KEEP	None
02054989-v	membentang	KEEP	O
00320852-n	hal memperkenalkan sso	DELETE	X
04272054-n	kacamata	KEEP	O
08507558-n	sumber	KEEP	Y
01712704-v	melaksanakan	KEEP	O
02919594-a	rumah tangga	KEEP	Y
02736511-n	arena	KEEP	L
02904803-n	brokat	KEEP	None
00504281-r	terus	KEEP	O
01494310-v	pasang	KEEP	X
01918984-a	hening	KEEP	O
00819235-a	akhir	KEEP	O
02478749-a	terbagi	KEEP	Y
13847240-n	kelima	KEEP	None
05064037-n	rupa bentuk	DELETE	None
00755745-v	mengajak	DELETE	O
00596644-v	alami	KEEP	None
10689564-n	penjahit	KEEP	O
11444038-n	siang	KEEP	Y
02495922-a	bermanfaat	KEEP	Y
01646941-a	lebih muda	KEEP	X
01193721-v	mengenyangkan	KEEP	O
80001130-n	ia	KEEP	None
00662589-v	memastikan	KEEP	O
08588294-n	dalam	KEEP	X
13965274-n	silang	KEEP	None
01801327-a	menyamankan	KEEP	Y
00174412-n	langkah	KEEP	Y
04108268-n	tali	KEEP	Y
15227846-n	satu jam	KEEP	None
15203791-n	tahun ini’	KEEP	None
80000591-n	Universiti Teknologi Nanyang	KEEP	None
02396098-a	pahit	KEEP	O
08973064-n	christchurch	KEEP	None
02686471-v	menemani ke	DELETE	X
02872776-a	multi	KEEP	None
90000325-n	belacan	DELETE	None
13749644-n	50	KEEP	None
01729431-v	dinyanyikan	KEEP	None
02587532-v	tahan	DELETE	O
01156834-v	membutuhkan	DELETE	O
01568684-a	global	KEEP	Y
00749767-n	berkhianat	KEEP	Y
02563724-v	menjalankan	KEEP	O
90000023-n	crystal jade culinary concept holdings	KEEP	None
02333689-v	termuat	DELETE	O
05074774-n	posisi	KEEP	L
00539009-a	padat	KEEP	O
02161432-a	penting	KEEP	Y
08510666-n	sisi	KEEP	O
80000340-n	orgo	KEEP	None
80000823-r	saat	KEEP	None
05751794-n	budaya	KEEP	O
01738774-v	mengembangkan	KEEP	Y
02210855-v	mendapat	KEEP	Y
13875392-n	iris	KEEP	None
00721437-v	telusuri	KEEP	None
05758059-n	pengalaman	KEEP	Y
02140033-v	ditampilkan	KEEP	None
80002054-n	cincau	KEEP	None
00799076-v	menarik balik	DELETE	None
00056087-n	perantauan	KEEP	O
13860793-n	padatan	KEEP	None
09195615-n	amerika	KEEP	None
00004722-r	sekedar	KEEP	O
02588677-v	berteman	KEEP	None
13275495-n	pengeluaran	KEEP	None
06185955-n	ajarannya	KEEP	None
00596644-v	simaklah	KEEP	None
02157415-n	perut	KEEP	O
00774006-a	bercampur-campur	KEEP	X
00421437-n	penyiksaan	KEEP	O
80000566-n	Prefektur Gifu	KEEP	None
12136206-n	rotan	KEEP	O
09221571-n	sarang burung	KEEP	O
07247071-n	promosi	KEEP	O
00799076-v	menarik diri	DELETE	O
06515827-n	biografi	KEEP	Y
13748890-n	26	KEEP	None
02213557-a	spontan	KEEP	O
00875394-v	sarankan	KEEP	X
02020590-v	menakol	DELETE	O
08368757-n	ekosistem	KEEP	O
01882170-v	berjalan-jalanlah	KEEP	X
08500433-n	ruang antara	DELETE	X
00705227-v	berencana	KEEP	None
02102002-v	mengelilingi	KEEP	O
02037708-a	gagah	KEEP	O
02203362-v	punya	KEEP	None
00394562-a	semarak	DELETE	O
01946439-a	interaktif	KEEP	O
02647497-v	membetahkan	DELETE	O
04105893-n	bilik	KEEP	Y
01755816-v	lakukan	KEEP	None
00283911-v	warna	KEEP	O
02460502-a	benarkah	KEEP	None
15296354-n	masa	KEEP	O
02880322-a	tata bahasa	KEEP	None
02057337-v	tarik	KEEP	O
02641957-v	lewatkan	KEEP	X
02140965-v	melayang	KEEP	O
00970249-a	sering	KEEP	O
90000414-n	tandoori	KEEP	None
05560787-n	kaki	KEEP	O
03671668-n	garis	DELETE	O
04674715-n	wajah	KEEP	Y
00339934-v	berlangsung	KEEP	Y
01779165-v	menakutkan	KEEP	Y
05629381-n	neraka	KEEP	Y
09988493-n	dalai lama	KEEP	None
07652585-n	kepala	KEEP	O
07323922-n	pendirian	KEEP	None
02907656-a	olahraga	KEEP	O
02743214-v	berasal	KEEP	O
04559994-n	water	KEEP	None
00752764-v	memesan	KEEP	O
04928903-n	jurus	KEEP	None
02345272-a	rendah	KEEP	O
02331262-a	sukses	KEEP	O
01837744-a	tepat	KEEP	Y
09972157-n	desainer	KEEP	Y
90000014-n	kepiting pedas	KEEP	None
02203976-a	ke 15	KEEP	None
00269989-a	sinar	KEEP	Y
10071332-n	ekspatriat	KEEP	Y
13934596-n	lingkungan	KEEP	O
07939382-n	sederet	KEEP	None
00624476-v	meluwengkan	DELETE	O
00120796-v	menyewakan	DELETE	O
01943406-a	pantas	KEEP	O
01882170-v	jalan	KEEP	Y
04317420-n	tusuk	KEEP	None
02339120-a	kemuka	KEEP	None
01010862-a	semula	KEEP	None
08621598-n	sebelah	DELETE	O
08594286-n	asal-usul	DELETE	X
08593924-n	garisan	DELETE	None
04081281-n	restoran	KEEP	Y
13899404-n	onde	KEEP	None
00300247-r	konon	KEEP	O
14428160-n	kelas	KEEP	O
00485711-a	biasanya	KEEP	None
07966140-n	masyakarat	KEEP	None
00187120-r	nyaman	KEEP	Y
01551633-a	banyak	KEEP	O
01638438-a	tua	KEEP	O
01840238-v	terbang	KEEP	O
07606278-n	mint	KEEP	None
09416076-n	bebatuan	KEEP	None
00238022-n	penyertaan	DELETE	O
76100088-x	helai	KEEP	None
04998530-n	badan lebar	DELETE	X
08497294-n	area	KEEP	None
00713015-v	ditujukan	KEEP	None
00823971-a	timur	KEEP	O
80001638-n	Naypyidaw	KEEP	None
05814291-n	hal	KEEP	O
02208537-v	mengarik	DELETE	O
00770437-v	menyebabkan	DELETE	O
00488857-a	luar biasa	KEEP	O
04233124-n	pencakar langit	KEEP	O
00101051-r	jauh	KEEP	O
01686956-v	mengambarkan	KEEP	None
00007015-r	berkisar	KEEP	None
02193141-a	70	KEEP	None
00035718-r	cukup	KEEP	None
90000122-n	Apabila Anda	KEEP	None
00007015-r	sebagian	KEEP	O
00317727-a	sliced	KEEP	None
90000018-n	chingay festival	KEEP	None
01733189-a	seru	KEEP	None
90000167-n	thekchen choling	KEEP	None
00950002-a	ke luar	DELETE	None
02716165-v	mendampingi	KEEP	O
00133669-a	enak	KEEP	O
00024587-r	bukan	KEEP	O
12212361-n	sayur	KEEP	O
90000177-n	din tai fung	KEEP	None
00230033-v	menambah	KEEP	O
00473572-v	mengasah	KEEP	O
13721387-n	ton	KEEP	Y
02664769-v	mempunyai ukuran	DELETE	X
00043003-r	oleh kerana itu	DELETE	X
05829782-n	nikmat	KEEP	O
01334398-a	cerdas	KEEP	O
13863771-n	dawai	DELETE	O
15156424-n	malam	KEEP	O
13371760-n	emas	KEEP	O
02388921-a	rumah tangga	KEEP	O
02210855-v	mendapati	DELETE	O
13745086-n	delapan	KEEP	O
02075857-v	membuatkan	DELETE	O
00462092-v	larang	KEEP	Y
01712704-v	memperbuat	KEEP	None
11447319-n	signal	KEEP	None
90000299-n	Nyonya Baba	KEEP	None
00684163-a	cabul	KEEP	O
02423183-v	biarkan	KEEP	None
05127640-n	kebebasan	KEEP	O
01570892-a	alami	KEEP	None
01564144-v	rosakkan	DELETE	X
01117541-n	penjualan	KEEP	Y
02327200-v	makanan	DELETE	Y
14332085-n	sengatan	KEEP	O
00056729-r	sama sekali	KEEP	None
07963711-n	kombinasi	KEEP	Y
14049711-n	kesehatan	KEEP	O
02046755-v	berputar	KEEP	Y
00579084-a	menonjol	KEEP	O
01157517-v	mengganyang	DELETE	O
07309781-n	gerakan	KEEP	O
08910668-n	persia	KEEP	None
90000214-n	raffles hotel	KEEP	None
05984584-n	pengalaman	KEEP	Y
01974062-v	angkat	KEEP	Y
02316868-v	memberi	KEEP	O
01494310-v	menempatkan	KEEP	Y
80001298-n	Kota Palembang	KEEP	None
00453308-a	intim	KEEP	O
02637938-v	mengantri	KEEP	None
00274724-v	merusaki	DELETE	None
00684838-v	termasuk	KEEP	O
05096095-n	super-besar	KEEP	None
01214265-v	merangkul	DELETE	O
02755017-v	penolakan	DELETE	Y
02071420-a	mirip	KEEP	O
