synset	lemma	annotation	goodness label	confidence	language
02330336-a	durhaka	KEEP	O	2	English, Spanish
04161981-n	kursi	KEEP	O	1	Finnish
01179865-v	beri	KEEP	None	1	English
09818022-n	astronot	KEEP	X	1	English
08567877-n	destinasi	KEEP	Y	1	English
04362025-n	permukaan	KEEP	O	1	Portuguese
03546340-n	perumahan	KEEP	Y	1	English
08544419-n	sudut	KEEP	O	1	Finnish
02568672-v	mempraktikan	DELETE	X	1	English
00394135-a	warna	KEEP	Y	1	English
01629000-v	beri	KEEP	Y	1	Greek
08588152-n	dalam negeri	DELETE	O	1	English
09545324-n	roh	KEEP	O	1	Slovene
01825237-v	menginginkan	KEEP	X	1	English
00840517-n	makan	KEEP	None	1	Spanish
02359464-a	luar biasa	KEEP	Y	1	English
08559508-n	sebelah	DELETE	O	1	Portuguese
01233027-v	tepuk	KEEP	Y	1	English
00103664-r	dan sebagainya	KEEP	X	1	Portuguese
01158181-v	memakan	DELETE	O	1	Spanish
01882170-v	berjalan-jalan	KEEP	O	1	Arabic
02439568-n	trotters	KEEP	None	1	English
01532589-v	membersihkan	KEEP	O	1	Slovene
13860793-n	tegap	DELETE	O	1	English
04998530-n	bentuk badan	DELETE	X	1	English
02395115-a	gurih	KEEP	O	1	Spanish
06739990-n	alasan	KEEP	Y	1	English
01621555-v	menghasilkan	KEEP	Y	1	Spanish
00705227-v	bermaksud	KEEP	O	1	Greek
02209745-v	memasukkan	DELETE	O	1	English
15228378-n	10	KEEP	None	1	Finnish
09011151-n	belarus	KEEP	None	1	English
03671668-n	tali	DELETE	O	1	English
00027807-n	bentuk	KEEP	O	1	English
00575365-n	kacang	DELETE	O	1	English
04751305-n	keberagaman	KEEP	None	1	English
02708420-v	menghabiskan	KEEP	O	1	English
05809878-n	dunia	KEEP	Y	1	Arabic
00920336-v	menemukan	KEEP	O	1	English
00965606-a	sudah biasa	KEEP	X	1	English
01998432-v	mengikuti	KEEP	Y	1	Arabic
02676054-v	berkaitan	KEEP	O	1	English
01653873-v	terbuat	KEEP	None	1	Spanish
07420770-n	kerusakan	KEEP	O	1	Arabic
01904930-v	berjalan kaki	KEEP	Y	1	Arabic
02594979-v	mengoperasikan	KEEP	O	1	English
02257767-v	gantikan	KEEP	X	1	Spanish
02490877-v	rayakan	KEEP	X	1	Greek
00835032-n	napas	KEEP	O	1	Finnish
00802946-v	izinkan	KEEP	X	1	English
14406573-n	kekesalan	KEEP	O	1	Polish
00770437-v	melakukan	DELETE	O	1	Spanish
13713003-n	garis	DELETE	O	1	English
07071942-n	genre	KEEP	None	1	English
01982395-v	mencemuk	DELETE	O	1	Finnish
00950272-a	dalam	KEEP	Y	1	English
00087736-v	terjangkit	KEEP	None	1	English
01593649-a	bersahaja	DELETE	Y	1	Portuguese
02670578-v	melayani	KEEP	O	1	English
00599992-v	meluwengkan	DELETE	O	1	English
14031108-n	persiapan	KEEP	O	1	English
01069980-n	puasa	KEEP	O	1	English
03044740-a	arab	KEEP	None	1	English
02434976-v	memasuki	KEEP	O	1	English
02077656-v	mengarik	DELETE	O	1	Arabic
06685754-n	jaminan	KEEP	O	1	English
07649854-n	daging	KEEP	Y	1	Spanish
08567235-n	suasana	KEEP	Y	1	English
03471974-n	lelaki	DELETE	O	1	English
00916274-v	gertak	KEEP	None	1	English
08613593-n	di luar	DELETE	None	1	English
13253423-n	selain	KEEP	None	1	English
09178999-n	alasan	KEEP	O	1	English
01027174-v	makanan	DELETE	O	1	English
02006834-v	terlanda	DELETE	O	1	English
02174115-v	berdentang	KEEP	O	1	English
04054213-n	mrt singapura	DELETE	X	1	Finnish
02560585-v	berbuat	DELETE	O	1	Spanish
01456710-a	bunting	DELETE	O	1	Slovene
07881800-n	minuman	KEEP	Y	1	English
00071840-r	kira-kira	DELETE	O	1	English
00394813-v	adun	DELETE	Y	1	English
00018043-r	baik	DELETE	Y	1	Finnish
01182709-v	membekali	DELETE	O	1	English
01700414-a	rimbun	KEEP	O	1	Portuguese
03117835-a	singapura	KEEP	None	1	Finnish
00523513-n	,olah	KEEP	None	1	English
01494273-a	musim	KEEP	Y	1	Slovene
08569998-n	lahan	KEEP	None	1	Spanish
00033308-r	tadi	KEEP	O	1	English
00087736-v	terjangkit	DELETE	None	1	English
15168790-n	fajar	KEEP	Y	1	English
03129123-n	kreasi	KEEP	O	1	English
15140744-n	hidup	KEEP	O	1	English
01168468-v	menangsel perut	DELETE	O	1	English
00347610-v	serbu	KEEP	L	1	English
06802571-n	orang yang mendahului	DELETE	X	1	English
13246662-n	tanah	KEEP	O	1	Finnish
01824736-v	menyukai	DELETE	O	1	English
09776807-n	pecinta	KEEP	None	1	English
03430959-n	perlengkapan	KEEP	O	1	English
03322099-n	pertanian	KEEP	Y	1	Portuguese
00363621-s	keren	KEEP	None	1	English
01777210-v	menghayati	DELETE	O	1	English
04687333-n	pesona	KEEP	Y	1	English
02526509-v	tidak dapat	KEEP	O	1	English
02341266-a	unggulan	KEEP	None	1	Portuguese
01156834-v	menampung	DELETE	O	1	Spanish
08593924-n	asal-usul	DELETE	X	1	Spanish
06831284-n	b	KEEP	None	4	English, Spanish, Slovene, Portuguese
00394813-v	campur	KEEP	Y	1	English
04068976-n	cerminan	KEEP	Y	1	English
15173479-n	kalender	KEEP	O	1	English
00048475-r	sekarang ini	KEEP	X	1	Finnish
15204297-n	tahun	KEEP	O	1	English
01190948-v	nikmati	KEEP	X	1	English
00674607-v	pilih	KEEP	Y	1	English
08613593-n	luar	KEEP	L	1	English
02318464-a	lempengan	KEEP	None	1	English
00510629-r	kebetulan	KEEP	O	1	Finnish
00274724-v	merongrong	DELETE	O	1	English
01982395-v	memukul	DELETE	O	1	Finnish
08622950-n	suasana	DELETE	O	1	Portuguese
13412321-n	daftar	KEEP	O	1	Japanese
08641113-n	sekitar	KEEP	O	1	English
08114861-n	bagian	KEEP	O	1	English
01409581-a	ganal	DELETE	O	1	Spanish
06506757-n	pengingat	KEEP	None	1	Finnish
15155220-n	hari	KEEP	Y	1	Finnish
13165646-n	kayu	KEEP	O	1	English
02759443-v	menyala	KEEP	O	1	English
03841417-n	karya	KEEP	Y	2	Spanish, Portuguese
01188725-v	mau	KEEP	O	1	Greek
00804695-a	aktif	KEEP	Y	1	Spanish
08223802-n	komunitas	KEEP	O	1	Japanese
02479323-v	menghantar	DELETE	O	1	English
00630380-v	mencerminkan	KEEP	Y	1	English
13744044-n	3	KEEP	None	1	Finnish
01422556-a	langsung	KEEP	Y	1	English
00755745-v	mengasakan	DELETE	O	1	English
00026192-n	rasa	KEEP	L	1	Spanish
02796995-n	crazy elephant	KEEP	None	1	Portuguese
01777210-v	laksana	DELETE	O	1	English
06880249-n	cerminan	KEEP	L	1	English
13923779-n	kesehatan	KEEP	O	1	English
02108654-v	mengambil	DELETE	O	1	English
00734054-v	mengarik	DELETE	O	1	English
00065294-r	dua kali	KEEP	X	1	Portuguese
00394813-v	campurkan	DELETE	X	1	English
00345761-v	mulai	KEEP	O	1	English
01982395-v	membajau	DELETE	O	1	Finnish
02207206-v	dibeli	KEEP	None	1	English
01188725-v	perlu	KEEP	O	1	Greek
00586262-n	tempat kedua	DELETE	X	1	English
07450651-n	pesta	KEEP	O	1	Portuguese
13396861-n	harus dibayar	KEEP	X	1	English
02325968-v	belanja	KEEP	None	1	English
02005948-v	tiba	KEEP	O	1	English
02690708-v	berada	KEEP	O	1	English
02469835-v	bersatu	KEEP	O	1	English
07867421-n	fondue	KEEP	M	3	Japanese, Polish, Portuguese
01912159-v	melintasi	KEEP	O	1	English
00350104-v	menyambung semula	DELETE	X	1	English
07797189-n	kakap	KEEP	O	1	English
09003284-n	rusia	KEEP	X	1	English
04417809-n	panggung	KEEP	O	1	Portuguese
13277886-n	perbelanjaan	KEEP	O	1	English
03032252-n	bioskop	KEEP	Y	1	English
02586458-v	mempesona	KEEP	X	1	English
01911526-v	berkeliling	KEEP	O	1	English
00425071-v	datang	KEEP	O	1	English
01921964-v	naik	KEEP	Y	1	Arabic
01158181-v	melalap	DELETE	O	1	Spanish
07920222-n	latte	KEEP	X	1	Portuguese
09532384-n	bodhisattva	KEEP	None	1	English
00744916-a	ditandingi	KEEP	None	4	Finnish, English, Spanish, Thai
00119139-r	walaupun	KEEP	O	1	Finnish
02620587-v	memisalkan	DELETE	O	1	Spanish
15050011-n	rempah	KEEP	O	1	English
02191546-v	rasa	KEEP	Y	1	English
07491038-n	kegembiraan	KEEP	O	1	English
13983717-n	malam	KEEP	O	1	English
00047534-r	juga	KEEP	O	1	English
01645601-v	membuat	KEEP	O	1	English
13384557-n	uang-uangan	KEEP	O	1	Spanish
03307981-n	ekstra	KEEP	O	1	English
02459109-a	tenang	KEEP	O	1	Finnish
08898633-n	kairo	KEEP	X	4	English, Polish, Slovene, Portuguese
01512625-v	melempar	KEEP	O	1	English
02355596-v	membentuk watak	DELETE	X	1	Spanish
07565259-n	hidangan	KEEP	O	1	Finnish
04952944-n	kilau	KEEP	O	1	English
00075161-r	balik	KEEP	Y	1	Finnish
01974062-v	mengangkat	KEEP	Y	2	English, Spanish
09512835-n	nat	DELETE	None	1	English
09979321-n	kritikus	KEEP	Y	1	Slovene
10471250-n	ulama	KEEP	None	1	English
07747607-n	jeruk	KEEP	O	1	Slovene
00044797-v	mengenakan pakaian	KEEP	X	1	English
02635189-v	berarti	KEEP	None	1	English
15280497-n	kecepatan	KEEP	Y	1	English
02676054-v	berhubungan	DELETE	L	1	English
03670849-n	jalur	DELETE	O	1	Spanish
01586342-a	baik	KEEP	Y	1	English
07555863-n	makanan	KEEP	O	1	English
06598030-n	bacaan	KEEP	Y	1	English
02140033-v	memamerkan	KEEP	O	1	English
01779165-v	takuti	KEEP	None	1	English
01072262-v	bersaing	KEEP	Y	1	English
02671780-n	asesori	KEEP	X	1	Polish
01999218-v	menghantar	DELETE	O	1	English
00329831-a	sentral	KEEP	Y	1	English
02685390-v	luas	KEEP	Y	1	English
09908025-n	kawan	DELETE	O	1	Finnish
00114431-n	tarikan	KEEP	O	1	English
01188725-v	dibutuhkan	KEEP	None	1	Greek
00025728-r	dipagelarkan	KEEP	None	1	Finnish
02931417-n	clubbing	KEEP	None	1	Slovene
01065694-a	bebas	KEEP	O	1	Finnish
03800563-n	million	KEEP	None	1	Polish
00771632-v	ke	DELETE	O	1	English
04131015-n	salon	KEEP	O	1	English
00047903-r	akhir	KEEP	None	1	English
01051331-n	penempatan	KEEP	Y	1	English
07566340-n	bahan makanan	KEEP	O	1	Spanish
00343015-a	pasti	KEEP	O	1	English
07151380-n	ekspresi	KEEP	Y	1	English
00222728-v	memperkuat	KEEP	O	1	Finnish
09019726-n	kazakhstan	KEEP	None	1	English
02006834-v	tiba	DELETE	O	1	English
00004722-r	cuma	KEEP	O	1	Finnish
08322981-n	lembaga	KEEP	O	1	English
02764549-a	minimalis	KEEP	None	2	English, Spanish
02624263-v	bangun	KEEP	Y	1	English
11669335-n	bunga	KEEP	O	1	English
13372403-n	mutiara	KEEP	O	2	English, Spanish
01204294-n	jalur	DELETE	O	1	English
09450163-n	matahari	KEEP	Y	1	Portuguese
07445265-n	maju	KEEP	O	1	English
00031798-r	keburu	KEEP	None	1	English
02394183-v	menjalankan	DELETE	O	1	English
07962124-n	umum	KEEP	O	1	Portuguese
01418667-v	mengarih	DELETE	O	1	Finnish
02878222-n	kapal dagang	KEEP	O	1	English
03093427-n	konsulat	KEEP	O	1	Portuguese
00599992-v	mempelajari	KEEP	O	1	English
02006834-v	mencepol	DELETE	O	1	English
02665124-v	menjadi	KEEP	O	1	English
09385137-n	serutan	KEEP	None	1	English
15265518-n	awal	KEEP	O	1	English
01990281-v	terbit	KEEP	O	1	English
06939431-n	bahasa jawa	KEEP	None	1	Portuguese
08239808-n	kelas	KEEP	O	1	English
02966829-a	brazil	KEEP	None	2	English, Portuguese
08187033-n	bhaskar	KEEP	None	1	English
13320168-n	ongkos	KEEP	Y	1	English
00949619-n	teknologi	KEEP	O	1	Spanish
00604617-a	mudah	KEEP	Y	1	Finnish
02554922-v	mendorong	KEEP	O	1	English
08511970-n	dasar	KEEP	O	1	English
00929839-v	mengimplikasikan	KEEP	O	1	English
00721437-v	menemukan	KEEP	O	1	English
08641113-n	chinatown	KEEP	None	1	English
00439588-a	pilon	KEEP	Y	1	English
01807882-v	menawan hati	KEEP	None	1	Finnish
07621776-n	topping	KEEP	None	1	English
07695965-n	sandwich	KEEP	X	1	English
07609840-n	dessert	KEEP	X	1	English
02488488-v	melihat	KEEP	O	1	English
02741546-v	terima	DELETE	O	1	Spanish
05175904-n	gelar	KEEP	None	1	English
00609100-v	terlupakan	KEEP	X	1	English
00501990-r	di	DELETE	O	1	English
11155444-n	mao	KEEP	None	3	English, Spanish, Polish
13755053-n	isi	KEEP	O	1	English
02616386-v	adalah	KEEP	Y	1	Spanish
05817145-n	perkenalan	KEEP	O	1	English
06879521-n	ditampilkannya	KEEP	None	1	Spanish
07680932-n	buns	KEEP	None	1	English
13970460-n	persahabatan	KEEP	O	1	Finnish
02957066-a	italia	KEEP	X	1	Spanish
13994148-n	kemerdekaan	KEEP	O	2	Finnish, Greek
01824244-a	lebih keras	DELETE	X	1	Greek
01191645-v	asyik	KEEP	Y	1	English
00442361-a	jauh	KEEP	Y	1	English
05408388-n	adrenalin	KEEP	O	1	English
00991900-v	dipromosikan	KEEP	None	1	English
01974062-v	diangkat	KEEP	X	2	English, Spanish
02701210-v	mengawal	DELETE	O	1	English
08964810-n	Malaysia Barat	KEEP	None	1	Polish
10753061-n	victoria	KEEP	None	1	English
00589904-v	dapat	KEEP	L	1	English
08538426-n	kawasan	KEEP	O	1	Spanish
02620587-v	kelihatan	DELETE	O	1	Spanish
07212612-n	pemberitahuan	KEEP	Y	1	English
02701210-v	mencengkeram	DELETE	O	1	English
15136147-n	pekan	KEEP	None	1	Greek
09225943-n	rawa	KEEP	O	1	English
07967382-n	kelompok etnis	KEEP	X	1	Spanish
02664769-v	makhluk	DELETE	O	1	Spanish
05837271-n	rancangan	KEEP	Y	1	English
02526085-v	sampai	DELETE	O	1	English
00071840-r	seputar	KEEP	O	1	English
01346003-v	membuka	KEEP	Y	1	English
08240169-n	sekelompok	KEEP	X	1	English
03109881-n	pojok	KEEP	None	1	Finnish
02492198-v	menghibur	KEEP	O	1	English
14881303-n	gelas	KEEP	Y	1	English
01428578-v	membentuk	DELETE	O	1	English
01401115-v	terkena	KEEP	O	1	English
00106921-r	biasa	KEEP	None	1	Finnish
00134701-a	cocok	KEEP	O	1	Spanish
02038357-v	miring	KEEP	Y	1	English
05018785-n	kilau	KEEP	O	1	English
02526085-v	menjangkau	DELETE	O	1	English
05955186-n	mainstream	KEEP	None	1	English
02774630-n	bagasi	KEEP	O	1	Portuguese
01473346-v	ngaco!	KEEP	None	1	English
01494310-v	letak	KEEP	Y	1	Arabic
01776468-v	suka	KEEP	O	1	English
00274724-v	terhakis	DELETE	None	1	English
15156311-n	esok	KEEP	O	1	Portuguese
03395630-n	fresco	KEEP	None	1	English
07288215-n	kali	KEEP	L	1	English
00612612-v	menandai	KEEP	None	1	English
01555732-a	sebaik	KEEP	None	1	English
08724726-n	peking	KEEP	None	1	English
01755627-a	temporer	KEEP	O	1	English
14513259-n	lingkup	KEEP	O	1	Spanish
03588414-n	barang	KEEP	O	1	Finnish
00524682-v	memikul	DELETE	O	1	Finnish
04007894-n	buatan	KEEP	None	1	English
08565506-n	surga	KEEP	O	1	English
02655135-v	insan	DELETE	O	1	English
00146856-n	pertemuan	KEEP	O	1	Slovene
01764800-v	menenangkan	KEEP	Y	1	English
08883179-n	somerset	KEEP	X	1	Japanese
00282858-r	terus	KEEP	O	2	English, Spanish
01800349-a	menyenangkan	KEEP	Y	1	English
01473083-a	kecil	KEEP	O	2	English, Spanish
00323856-v	tim	KEEP	None	1	English
03069213-n	koleksi	KEEP	None	1	Portuguese
00511555-n	keramaian	KEEP	O	1	English
00019757-r	selalu	KEEP	Y	1	English
00758333-v	menuntut	DELETE	O	1	English
02620587-v	bentuk	DELETE	O	1	Spanish
00699626-v	bersikeras	KEEP	None	1	English
07556970-n	hidangan	KEEP	O	1	English
07889510-n	bir	KEEP	O	1	English
03908831-n	liontin	KEEP	None	1	English
07719330-n	rebung	KEEP	O	1	Finnish
06799897-n	talian	DELETE	None	1	English
01828736-v	menyukai	KEEP	O	1	English
00309021-a	hati	KEEP	None	1	English
00437449-v	mengkhususkan	KEEP	O	1	English
00220869-v	memperkuat	KEEP	O	1	English
13879320-n	segitiga	KEEP	O	1	English
00078760-v	merawat	KEEP	Y	1	English
07565083-n	makanan yang disajikan	KEEP	X	2	Polish, Slovene
07355491-n	kematian	KEEP	Y	1	Spanish
01188725-v	ingin	KEEP	O	1	Greek
00347610-v	menyerbu	KEEP	L	1	English
00248026-v	menjadi tua	DELETE	X	1	English
07815588-n	merica	KEEP	None	1	English
05755883-n	studi	KEEP	L	1	English
15246353-n	kala	KEEP	O	1	Finnish
01815838-a	kenal	KEEP	None	1	English
00110533-r	kanan	DELETE	O	1	English
05694232-n	andalan	KEEP	None	1	English
07985628-n	pasangan	KEEP	Y	1	Finnish
08497294-n	siglap	KEEP	None	1	Finnish
00890590-v	memastikan	KEEP	Y	1	English
03582658-n	inovasi	KEEP	Y	2	English, Spanish
01157517-v	membasmi	DELETE	O	1	English
06696483-n	penghargaan	KEEP	O	1	English
00160086-r	sejak	KEEP	O	1	English
00959524-v	kembali	KEEP	O	1	Finnish
01779165-v	menakuti	KEEP	O	1	English
00958896-n	pertarungan	KEEP	O	1	Finnish
00452512-v	mengisi	KEEP	Y	1	English
00036291-r	agak	KEEP	O	1	Finnish
02006834-v	terkena	DELETE	O	1	English
02566528-v	melangar	KEEP	X	1	Finnish
01398919-v	memukul-mukulkan	KEEP	None	1	English
02633356-v	terbuat	KEEP	None	1	Slovene
02151966-v	temukanlah	KEEP	None	1	English
08588152-n	bahagian dalam	DELETE	X	1	English
02339413-v	diengkapi	KEEP	None	1	English
00555138-n	semarak	KEEP	None	1	Spanish
01026482-n	biasa	DELETE	O	1	English
02773037-n	tas	KEEP	O	1	English
15136453-n	sepanjang hari	KEEP	X	1	Finnish
07765073-n	kurma	KEEP	O	1	English
08553535-n	serangoon gardens	KEEP	None	1	Japanese
00729285-n	belajar	KEEP	O	1	English
00724832-v	menakjubkan	KEEP	O	1	English
00720565-n	peran	KEEP	None	1	English
02686471-v	memimpin	DELETE	O	1	Greek
06277280-n	tv	KEEP	None	1	English
00323856-v	rebus	KEEP	None	1	English
00081486-r	setiap hari	KEEP	X	1	Japanese
00470988-r	terus	KEEP	O	1	Finnish
01326528-v	menyirnakan	DELETE	O	1	Finnish
00489108-a	umum	KEEP	O	1	Portuguese
10020890-n	dokter	KEEP	O	1	English
01847845-v	didatangkan	KEEP	None	1	English
07679140-n	daging cincang	KEEP	X	1	English
15166462-n	malam hari	KEEP	None	1	Polish
03024132-a	eurasia	KEEP	None	1	English
05142863-n	keuntungan	KEEP	Y	1	English
11508382-n	salju	KEEP	O	1	English
01239862-a	berdiri	KEEP	O	1	English
02446651-a	lembut	KEEP	Y	1	Polish
15205532-n	seabad	KEEP	None	1	Spanish
04203889-n	perbelanjaan	KEEP	Y	1	English
02194286-v	merasakan	KEEP	O	1	English
08226978-n	desa kecil	KEEP	X	1	English
01580467-v	menyelimuti	KEEP	O	1	English
07092356-n	rupa bentuk	DELETE	None	1	Polish
00770437-v	membentuk	DELETE	O	1	Spanish
00340239-a	tetap	KEEP	O	1	English
13572324-n	keberagaman	KEEP	X	1	English
00065359-r	berskala besar	KEEP	None	1	English
02649830-v	bermukim	KEEP	O	1	English
08594286-n	barisan pertahanan	DELETE	X	1	English
02931013-n	kereta	KEEP	None	1	English
02054989-v	membentang	KEEP	O	1	English
00320852-n	hal memperkenalkan sso	DELETE	X	1	Spanish
04272054-n	kacamata	KEEP	O	1	English
08507558-n	sumber	KEEP	Y	1	English
01712704-v	melaksanakan	KEEP	O	1	English
02919594-a	rumah tangga	KEEP	Y	2	English, Spanish
02736511-n	arena	KEEP	L	1	Portuguese
02904803-n	brokat	KEEP	None	1	Portuguese
00504281-r	terus	KEEP	O	1	Portuguese
01494310-v	pasang	KEEP	X	1	Arabic
01918984-a	hening	KEEP	O	1	English
00819235-a	akhir	KEEP	O	1	English
02478749-a	terbagi	KEEP	Y	1	English
13847240-n	kelima	KEEP	None	1	Portuguese
05064037-n	rupa bentuk	DELETE	None	1	Spanish
00755745-v	mengajak	DELETE	O	1	English
00596644-v	alami	KEEP	None	1	English
10689564-n	penjahit	KEEP	O	2	English, Spanish
11444038-n	siang	KEEP	Y	1	English
02495922-a	bermanfaat	KEEP	Y	1	Polish
01646941-a	lebih muda	KEEP	X	1	English
01193721-v	mengenyangkan	KEEP	O	1	English
00662589-v	memastikan	KEEP	O	1	English
08588294-n	dalam	KEEP	X	1	Portuguese
00174412-n	langkah	KEEP	Y	1	English
04108268-n	tali	KEEP	Y	1	English
15227846-n	satu jam	KEEP	None	1	Finnish
15203791-n	tahun ini’	KEEP	None	1	Polish
08973064-n	christchurch	KEEP	None	2	English, Portuguese
02686471-v	menemani ke	DELETE	X	1	Greek
02872776-a	multi	KEEP	None	1	English
13749644-n	50	KEEP	None	1	English
01729431-v	dinyanyikan	KEEP	None	1	English
02587532-v	tahan	DELETE	O	1	English
01156834-v	membutuhkan	DELETE	O	1	Spanish
00749767-n	berkhianat	KEEP	Y	2	English, Portuguese
02563724-v	menjalankan	KEEP	O	1	English
02333689-v	termuat	DELETE	O	1	English
05074774-n	posisi	KEEP	L	1	Slovene
02161432-a	penting	KEEP	Y	1	Portuguese
08510666-n	sisi	KEEP	O	1	English
05751794-n	budaya	KEEP	O	2	English, Spanish
01738774-v	mengembangkan	KEEP	Y	1	English
02210855-v	mendapat	KEEP	Y	1	English
13875392-n	iris	KEEP	None	1	English
00721437-v	telusuri	KEEP	None	1	English
05758059-n	pengalaman	KEEP	Y	1	English
02140033-v	ditampilkan	KEEP	None	1	English
00799076-v	menarik balik	DELETE	None	1	English
00056087-n	perantauan	KEEP	O	3	English, Greek, Portuguese
13860793-n	padatan	KEEP	None	1	English
09195615-n	amerika	KEEP	None	1	Slovene
00004722-r	sekedar	KEEP	O	1	Finnish
02588677-v	berteman	KEEP	None	1	Greek
13275495-n	pengeluaran	KEEP	None	1	English
06185955-n	ajarannya	KEEP	None	1	English
00596644-v	simaklah	KEEP	None	1	English
02157415-n	perut	KEEP	O	1	English
00421437-n	penyiksaan	KEEP	O	1	English
12136206-n	rotan	KEEP	O	1	Spanish
07247071-n	promosi	KEEP	O	1	Portuguese
00799076-v	menarik diri	DELETE	O	1	English
06515827-n	biografi	KEEP	Y	1	Finnish
00875394-v	sarankan	KEEP	X	1	Greek
02020590-v	menakol	DELETE	O	1	English
08368757-n	ekosistem	KEEP	O	1	English
01882170-v	berjalan-jalanlah	KEEP	X	1	Arabic
08500433-n	ruang antara	DELETE	X	1	English
00705227-v	berencana	KEEP	None	1	Greek
02102002-v	mengelilingi	KEEP	O	1	English
02037708-a	gagah	KEEP	O	1	English
02203362-v	punya	KEEP	None	1	Arabic
00394562-a	semarak	DELETE	O	1	English
02647497-v	membetahkan	DELETE	O	1	English
04105893-n	bilik	KEEP	Y	2	English, Spanish
01755816-v	lakukan	KEEP	None	1	English
00283911-v	warna	KEEP	O	1	English
02460502-a	benarkah	KEEP	None	1	English
15296354-n	masa	KEEP	O	1	English
02880322-a	tata bahasa	KEEP	None	1	Spanish
02057337-v	tarik	KEEP	O	1	English
02641957-v	lewatkan	KEEP	X	1	English
02140965-v	melayang	KEEP	O	1	English
00970249-a	sering	KEEP	O	1	English
05560787-n	kaki	KEEP	O	1	Slovene
03671668-n	garis	DELETE	O	1	English
04674715-n	wajah	KEEP	Y	1	English
00339934-v	berlangsung	KEEP	Y	1	English
01779165-v	menakutkan	KEEP	Y	1	English
05629381-n	neraka	KEEP	Y	2	Finnish, Thai
07652585-n	kepala	KEEP	O	1	English
07323922-n	pendirian	KEEP	None	1	English
02907656-a	olahraga	KEEP	O	1	English
02743214-v	berasal	KEEP	O	1	English
00752764-v	memesan	KEEP	O	1	English
04928903-n	jurus	KEEP	None	1	English
02345272-a	rendah	KEEP	O	1	English
02331262-a	sukses	KEEP	O	1	English
01837744-a	tepat	KEEP	Y	1	English
09972157-n	desainer	KEEP	Y	1	English
00269989-a	sinar	KEEP	Y	1	English
10071332-n	ekspatriat	KEEP	Y	1	English
13934596-n	lingkungan	KEEP	O	1	Portuguese
07939382-n	sederet	KEEP	None	1	English
00624476-v	meluwengkan	DELETE	O	1	English
00120796-v	menyewakan	DELETE	O	1	English
01943406-a	pantas	KEEP	O	1	English
01882170-v	jalan	KEEP	Y	1	Arabic
04317420-n	tusuk	KEEP	None	1	English
01010862-a	semula	KEEP	None	1	English
08621598-n	sebelah	DELETE	O	1	English
08594286-n	asal-usul	DELETE	X	1	English
08593924-n	garisan	DELETE	None	1	Spanish
04081281-n	restoran	KEEP	Y	1	English
13899404-n	onde	KEEP	None	1	English
00300247-r	konon	KEEP	O	1	Slovene
14428160-n	kelas	KEEP	O	1	Spanish
00485711-a	biasanya	KEEP	None	1	Portuguese
07966140-n	masyakarat	KEEP	None	1	English
00187120-r	nyaman	KEEP	Y	1	Japanese
01551633-a	banyak	KEEP	O	1	English
01638438-a	tua	KEEP	O	1	Finnish
